"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","infraspecificEpithet","dayIdentified","recordedBy","recordNumber","day","continentOcean","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","class","previousCatalogNumber","relatedCatalogItem","sex"
"44","2019-12-16 16:57:25-03","NYBG","NYBG","02200052","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","mosenii","Coccoloba mosenii","Lindau",NA,NA,NA,"1983","08","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2333079 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1071","22","South America","-41.83","-19.67",NA,NA,"sheet","NY02200052","NY02200052",NA,NA,NA,NA,NA
"45","2019-12-16 18:56:33-03","NYBG","NYBG","301152","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Conchocarpus","rubrus","Conchocarpus rubrus","(A.St.-Hil.) Bruniera & Groppo","J. A. Kallunki","2016",NA,"1929","09","Brazil","Minas Gerais","Caratinga","Fazenda Lelia","-42.1392","-19.7897",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=690730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"I. Kuhlmann","22","18","South America","-42.1392","-19.7897",NA,NA,"sheet","NY00301152","NY00301152",NA,NA,NA,NA,NA
"46","2019-12-16 17:09:54-03","NYBG","NYBG","495625","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Cybianthus","coriaceus","Cybianthus coriaceus","Mart.","J. J. Pipoly","1985",NA,"1984","06","Brazil","Minas Gerais","Caratinga","Estaçao Giologica de Caratinga","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=494835 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","893","14","South America","-41.83","-19.67",NA,NA,"sheet","NY00495625","NY00495625",NA,NA,NA,NA,NA
"47","2019-12-16 16:49:54-03","NYBG","NYBG","872306","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Cyrtocymura","scorpioides","Cyrtocymura scorpioides","(Lam.) H.Rob.",NA,NA,NA,"1984",NA,"Brazil","Minas Gerais","Caratinga","Atlantic forest. Estacao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940375 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1998",NA,"South America","-41.83","-19.67",NA,NA,"sheet","NY00872306","NY00872306",NA,NA,NA,NA,NA
"48","2019-12-16 17:52:24-03","NYBG","NYBG","00917955","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Endlicheria","glomerata","Endlicheria glomerata","Mez","H. H. van der Werff",NA,NA,"1984","08","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984978 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","922","06","South America","-41.83","-19.67",NA,NA,"sheet","NY00917955","NY00917955",NA,NA,NA,NA,NA
"49","2019-12-16 16:50:12-03","NYBG","NYBG","895419","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eupatorium",NA,"Eupatorium",NA,"J. F. Pruski","1986",NA,"1983","09","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977859 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1208","21","South America","-41.83","-19.67",NA,NA,"sheet","NY00895419","NY00895419",NA,NA,NA,NA,NA
"50","2019-12-16 18:49:13-03","NYBG","NYBG","869403","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","mariae","Ficus mariae","C.C.Berg, Emygdio & Carauta","C. C. Berg","2001","09","1984","01","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1049116 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"26","K. B. Strier","662",NA,"South America","-41.83","-19.67",NA,NA,"sheet","NY00869403","NY00869403",NA,NA,NA,NA,NA
"51","2019-12-16 18:49:28-03","NYBG","NYBG","869492","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","trigona","Ficus trigona","L.f.","C. C. Berg",NA,NA,"1984","01","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1052002 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","733","18","South America","-41.83","-19.67",NA,NA,"sheet","NY00869492","NY00869492",NA,NA,NA,NA,NA
"52","2019-12-16 18:55:41-03","NYBG","NYBG","00837124","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","J. A. Kallunki","1985",NA,"1984","02","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926888 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1506","04","South America","-41.83","-19.67",NA,NA,"sheet","NY00837124","NY00837124",NA,NA,NA,NA,NA
"53","2019-12-16 18:55:41-03","NYBG","NYBG","00837125","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","J. A. Kallunki","1985",NA,"1983","08","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926890 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1041","20","South America","-41.83","-19.67",NA,NA,"sheet","NY00837125","NY00837125",NA,NA,NA,NA,NA
"54","2019-12-16 18:55:41-03","NYBG","NYBG","00837126","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","J. A. Kallunki","1985",NA,"1983","10","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926891 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1258","18","South America","-41.83","-19.67",NA,NA,"sheet","NY00837126","NY00837126",NA,NA,NA,NA,NA
"55","2019-12-16 18:55:41-03","NYBG","NYBG","00837127","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","J. A. Kallunki","1985",NA,"1983","11","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926892 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1275","12","South America","-41.83","-19.67",NA,NA,"sheet","NY00837127","NY00837127",NA,NA,NA,NA,NA
"56","2019-12-16 18:55:41-03","NYBG","NYBG","00837150","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","J. A. Kallunki","1985",NA,"1983","08","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927439 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1041","20","South America","-41.83","-19.67",NA,NA,"separate fruit","NY00837150",NA,NA,NA,NA,NA,NA
"57","2019-12-16 18:49:29-03","NYBG","NYBG","869193","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Helicostylis","tomentosa","Helicostylis tomentosa","(Poepp. & Endl.) Rusby","J. A. Kallunki",NA,NA,"1984","03","Brazil","Minas Gerais","Caratinga","Estaçao Biológica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031463 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","849","03","South America","-41.83","-19.67",NA,NA,"sheet","NY00869193","NY00869193",NA,NA,NA,NA,NA
"58","2019-12-16 18:48:24-03","NYBG","NYBG","00897694","PreservedSpecimen","Plantae","Magnoliophyta","Ranunculales","Menispermaceae","Hyperbaena","domingensis","Hyperbaena domingensis","(DC.) Benth.",NA,NA,NA,"1984","12","Brazil","Minas Gerais","Caratinga","Est. Biol. de Caratinga. Matão","-42.1392","-19.7897",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978911 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"M. A. Lopes","708","21","South America","-42.1392","-19.7897",NA,NA,"sheet","NY00897694","NY00897694",NA,NA,NA,NA,NA
"59","2019-12-16 17:09:19-03","NYBG","NYBG","00689440","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Lecythis","lurida","Lecythis lurida","(Miers) S.A.Mori","S. A. Mori","1995",NA,"1991","01","Brazil","Minas Gerais","Caratinga","Faz. Montes Claros, mata galeria prõximo ao rio Nanhuaçu no Jaó","-42.1414","-19.7931",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946043 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"J. R. Stehmann","20284","09","South America","-42.1414","-19.7931",NA,NA,"sheet","NY00689440","NY00689440",NA,NA,NA,NA,NA
"60","2019-12-16 17:09:19-03","NYBG","NYBG","00689448","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Lecythis","lurida","Lecythis lurida","(Miers) S.A.Mori","S. A. Mori","1981",NA,"1928","07","Brazil","Minas Gerais","Caratinga","Pedra do Janico, Fazenda das Pedras, Vargem Alegre","-42.1414","-19.7931",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946051 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"J. G. Kuhlmann","371","25","South America","-42.1414","-19.7931",NA,NA,"sheet","NY00689448","NY00689448",NA,NA,NA,NA,NA
"61","2019-12-16 17:59:09-03","NYBG","NYBG","00835865","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.","G. T. Prance","1987","05","1984","09","Brazil","Minas Gerais","Caratinga","Est. Biol. de Caratinga. Matão","-42.1392","-19.7897",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=919233 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"P. M. Andrade","420","27","South America","-42.1392","-19.7897",NA,NA,"sheet","NY00835865","NY00835865",NA,NA,NA,NA,NA
"62","2019-12-16 17:59:09-03","NYBG","NYBG","00835889","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.","G. T. Prance","1987","05","1984","02","Brazil","Minas Gerais","Caratinga","Est. Biol. de Caratinga. Matão","-42.1392","-19.7897",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=919232 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"M. A. Lopes","176","22","South America","-42.1392","-19.7897",NA,NA,"sheet","NY00835889","NY00835889",NA,NA,NA,NA,NA
"63","2019-12-16 18:03:44-03","NYBG","NYBG","1028287","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Mabea","fistulifera","Mabea fistulifera fistulifera","Mart.","H.-J. Esser",NA,NA,"1984","04","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179567 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"fistulifera",NA,"K. B. Strier","1205","28","South America","-41.83","-19.67",NA,NA,"sheet","NY01028287","NY01028287",NA,NA,NA,NA,NA
"64","2019-12-16 18:03:44-03","NYBG","NYBG","1028280","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Mabea","fistulifera","Mabea fistulifera fistulifera","Mart.","H.-J. Esser",NA,NA,"1983","08","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179539 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"fistulifera",NA,"K. B. Strier","1044","21","South America","-41.83","-19.67",NA,NA,"sheet","NY01028280","NY01028280",NA,NA,NA,NA,NA
"65","2019-12-16 17:23:26-03","NYBG","NYBG","01057495","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","declinatum","Machaerium declinatum","(Vell.) Stellfeld","V. E. Rudd","1972","11","1963",NA,"Brazil","Minas Gerais","Caratinga","Caratinga, BR-4 km 536","-42.1392","-19.7897",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161957 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"R. S. Santos","s.n.",NA,"South America","-42.1392","-19.7897",NA,NA,"sheet","NY01057495","NY01057495",NA,NA,NA,NA,NA
"66","2019-12-16 17:23:26-03","NYBG","NYBG","01057517","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","declinatum","Machaerium declinatum",NA,"R. C. Barneby",NA,NA,"1963",NA,"Brazil","Minas Gerais","Caratinga","Caratinga, BR-4 km 536","-42.1392","-19.7897",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161958 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"R. S. Santos","s.n.",NA,"South America","-42.1392","-19.7897",NA,NA,"sheet","NY01057517","NY01057517",NA,NA,NA,NA,NA
"67","2019-12-16 17:23:26-03","NYBG","NYBG","603940","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","declinatum","Machaerium declinatum","(Vell.) Stellfeld","V. E. Rudd","1970","09","1963",NA,"Brazil","Minas Gerais","Caratinga","Caratinga, BR-4 km. 536","-42.1392","-19.7897",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"01","R. S. Santos","s.n.",NA,"South America","-42.1392","-19.7897",NA,NA,"sheet","NY00603940","NY00603940",NA,NA,NA,NA,NA
"68","2019-12-16 18:25:17-03","NYBG","NYBG","00925384","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","R. Goldenberg","1997",NA,"1983","08","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997659 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1070","22","South America","-41.83","-19.67",NA,NA,"sheet","NY00925384","NY00925384",NA,NA,NA,NA,NA
"69","2019-12-16 18:25:17-03","NYBG","NYBG","522381","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","R. Goldenberg","1997",NA,"1983","11","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=107369 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","649","24","South America","-41.83","-19.67",NA,NA,"sheet","NY00522381","NY00522381",NA,NA,NA,NA,NA
"70","2019-12-16 16:51:45-03","NYBG","NYBG","895071","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","vauthieriana","Mikania vauthieriana","Baker","J. F. Pruski","1989",NA,"1983","08","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969448 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1132","24","South America","-41.83","-19.67",NA,NA,"sheet","NY00895071","NY00895071",NA,NA,NA,NA,NA
"71","2019-12-16 17:25:47-03","NYBG","NYBG","01346677","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","pudica","Mimosa pudica hispida","Brenan","R. C. Barneby","1995",NA,"1994","02","Brazil","Minas Gerais","Caratinga","Faz. Montes Claros","-42.1392","-19.7897",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663596 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"hispida",NA,"C. V. Mendonça Filho","240","28","South America","-42.1392","-19.7897",NA,NA,"sheet","NY01346677","NY01346677",NA,NA,NA,NA,NA
"72","2019-12-16 17:26:04-03","NYBG","NYBG","00957614","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","setosa","Mimosa setosa paludosa","(Benth.) Barneby","R. C. Barneby","1995",NA,"1994","04","Brazil","Minas Gerais","Caratinga","Caratinga. Beira de estrada Caratinga-Piedade","-42.1392","-19.7897",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017079 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"paludosa",NA,"C. V. Mendonca","282","25","South America","-42.1392","-19.7897",NA,NA,"sheet","NY00957614","NY00957614",NA,NA,NA,NA,NA
"73","2019-12-16 17:53:47-03","NYBG","NYBG","00894169","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","dardanoi","Mollinedia dardanoi","Peixoto","J. A. Kallunki",NA,NA,"1983","08","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981785 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1037","20","South America","-41.83","-19.67",NA,NA,"sheet","NY00894169","NY00894169",NA,NA,NA,NA,NA
"74","2019-12-16 17:53:47-03","NYBG","NYBG","00894170","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","dardanoi","Mollinedia dardanoi","Peixoto","J. A. Kallunki",NA,NA,"1983","08","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","1136","24","South America","-41.83","-19.67",NA,NA,"sheet","NY00894170","NY00894170",NA,NA,NA,NA,NA
"75","2019-12-16 17:40:38-03","NYBG","NYBG","01170085","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Molopanthera","panicululata","Molopanthera panicululata burchellii","Turcz.","B. M. Boom; P. G. Delprete","1985",NA,"1983","08","Brazil","Minas Gerais","Caratinga","Estaçao Biológica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1386942 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"burchellii",NA,"K. B. Strier","1007","24","South America","-41.83","-19.67",NA,NA,"sheet","NY01170085","NY01170085",NA,NA,NA,NA,NA
"76","2019-12-16 18:56:52-03","NYBG","NYBG","538965","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Neoraputia","alba","Neoraputia alba","(Nees & Mart.) Emmerich ex Kallunki",NA,NA,NA,"1929","09","Brazil","Minas Gerais","Caratinga","Caratinga, mata da Faz. Silva.","-42.1392","-19.7897",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=653293 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"I. Kuhlmann","1302","18","South America","-42.1392","-19.7897",NA,NA,"sheet","NY00538965","NY00538965",NA,NA,NA,NA,NA
"77","2019-12-16 18:10:33-03","NYBG","NYBG","1065303","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Picrodendraceae","Paradrypetes","ilicifolia","Paradrypetes ilicifolia","Kuhlm.","G. A. Levin",NA,NA,"1984","06","Brazil","Minas Gerais","Caratinga","Atlantic forest. Estacao Biologica de Caratinga.","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1226378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","519","09","South America","-41.83","-19.67",NA,NA,"sheet","NY01065303","NY01065303",NA,NA,NA,NA,NA
"78","2019-12-16 18:51:41-03","NYBG","NYBG","396021","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","J. A. Kallunki","1985",NA,"1983","04","Brazil","Minas Gerais","Caratinga","Estaçao Biologica de Caratinga","-41.83","-19.67",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707621 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. B. Strier","608","10","South America","-41.83","-19.67",NA,NA,"sheet","NY00396021","NY00396021",NA,NA,NA,NA,NA
