"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","scientificName","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","specificEpithet","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","class","continentOcean","preparationType","infraspecificEpithet","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType"
"2729","2019-10-11 11:14:14-03","UFPR","UPCB","41394","PreservedSpecimen","Plantae","Asteraceae","Baccharis","Baccharis ligustrina","Hatschbach, G.","69713","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"ligustrina","DC.",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Arbusto 1m, capítulo creme. Campo rupestre, margens do rio encachoeirado..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2730","2019-10-11 11:14:01-03","UFPR","UPCB","41369","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","Ilex nummularia","Hatschbach, G.","69731","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"nummularia","Reissek","Groppo, M.","2009","05","25","-18.604700088501","37754",NA,"Arbusto 1,5m, flor alva. Campo rupestre, margens do rio encachoeirado..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2731","2019-10-11 11:15:34-03","UFPR","UPCB","41449","PreservedSpecimen","Plantae","Ericaceae","Agarista","Agarista oleifolia","Hatschbach, G.","69720","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"oleifolia","(Cham.) G.Don","Romão, G.O.","2005","01","01","-18.604700088501","37754",NA,"Arbusto, 2m. Campo rupestre, margens do rio encachoeirado..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2732","2019-10-11 11:16:58-03","UFPR","UPCB","41526","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","Heteropterys eglandulosa","Hatschbach, G.","69732","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"eglandulosa","Adr.Juss.",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Trepadeira lenhosa, flor amarela. Campo rupestre, margens do rio encachoeirado..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2733","2019-10-11 11:20:14-03","UFPR","UPCB","41674","PreservedSpecimen","Plantae","Velloziaceae","Vellozia","Vellozia hirsuta","Hatschbach, G.","69722","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do Rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"hirsuta","Goethart ex Henrard",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Flor alva, campo rupestre, afloramentos rochosos..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2734","2019-10-11 11:14:25-03","UFPR","UPCB","41374","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","Lepidaploa fruticulosa","Hatschbach, G.","69727","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do Rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"fruticulosa","(A.St.-Hil.) H.Rob.","Loeuille, B.","2007","04",NA,"-18.604700088501","37754",NA,"Arbusto ramoso, 1,50m, capítulo lilás. Campo rupestre, solo rochoso..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2735","2019-10-11 11:20:14-03","UFPR","UPCB","41673","PreservedSpecimen","Plantae","Velloziaceae","Vellozia","Vellozia abietina","Hatschbach, G.","69714","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do Rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"abietina","Mart.",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Flor lilás. Campo rupestre, afloramentos rochosos..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2736","2019-10-11 11:20:14-03","UFPR","UPCB","41668","PreservedSpecimen","Plantae","Velloziaceae","Vellozia","Vellozia albiflora","Hatschbach, G.","69717","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do Rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"albiflora","Pohl",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Flor lilás. Campo rupestre, afloramentos rochosos..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2737","2019-10-11 11:15:54-03","UFPR","UPCB","41475","PreservedSpecimen","Plantae","Fabaceae","Camptosema","Camptosema coccineum","Hatschbach, G.","69734","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do Rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"coccineum","(Mart. ex Benth) Benth","Lewis, G.P.",NA,NA,NA,"-18.604700088501","37754",NA,"Trepadeira lenhosa, flor vermelha. Campo rupestre, margens do rio encachoeirado..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2738","2019-10-11 11:15:38-03","UFPR","UPCB","41458","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","Erythroxylum pelleterianum","Hatschbach, G.","69725","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do Rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Arbusto 1,5m, flor alvacenta. Campo rupestre, margens do rio encachoeirado..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2739","2019-10-11 11:19:24-03","UFPR","UPCB","41629","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","Coccoloba acrostichoides","Hatschbach, G.","69726","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do Rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"acrostichoides","Cham.",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Trepadeira lenhosa, orla da mata de galeria..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2740","2019-10-11 11:13:45-03","UFPR","UPCB","41348","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","Alternanthera brasiliana","Hatschbach, G.","69721","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do Rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliana","(L.) O.Kuntze","Siqueira, J.C.","2003","01","01","-18.604700088501","37754",NA,"Ereta, inflorescência creme-pálido. Campo rupestre, orla da mata de galeria..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2741","2019-10-11 11:20:14-03","UFPR","UPCB","75606","PreservedSpecimen","Plantae","Velloziaceae","Vellozia","Vellozia","Marcondes-Ferreira, W.","1341","1996","10","11","Brasil","Minas Gerais","Serro","Estrada para Gouvêa, campo rupestre","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Flores azuis.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2742","2020-03-09 08:20:33-03","UFPR","UPCB","82742","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","Microlicia glandulifera","Almeda, F.","7813","1998","06","06","Brasil","Minas Gerais","Serro","Estrada para o Distrito de Milho Verde, ca. 4km do Distrito de Milho Verde.","-43.3793983459473",NA,NA,NA,NA,"UPCB0019433","UPCB0019433",NA,NA,"glandulifera",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Campo rupestre. Subarbusto, ca. 0,5m. Corola púrpura; anteras maiores vinho, conectivo vinho com apêndice anterior amarelo; anteras menores, conectivo e pêndice anterior amarelos, filetes e estilete róseos..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2743","2019-10-11 11:19:34-03","UFPR","UPCB","33455","PreservedSpecimen","Plantae","Rubiaceae","Amaioua","Amaioua intermedia var. brasiliana","Hatschbach, G.","67467","1997","11","24","Brasil","Minas Gerais","Serro","Fazenda Bocaina","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"intermedia","Mart.","Hatschbach, G.","1998","01","01","-18.604700088501","37754",NA,"Arbusto, 2m, flor alva. Campo rupestre, em pequeno capão na encosta de morro..","auto",NA,NA,NA,"var. brasiliana",NA,NA,NA,NA
"2744","2019-10-11 11:20:14-03","UFPR","UPCB","33463","PreservedSpecimen","Plantae","Velloziaceae","Vellozia","Vellozia abietina","Hatschbach, G.","67458","1997","11","24","Brasil","Minas Gerais","Serro","Fazenda Bocaina","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"abietina","Mart.","Mello Silva, R.","1998","01","01","-18.604700088501","37754",NA,"Flor lilás, anteras amarelas. Campo rupestre, afloramentos rochosos..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2745","2019-10-11 11:16:09-03","UFPR","UPCB","32741","PreservedSpecimen","Plantae","Fabaceae","Platypodium","Platypodium elegans","Hatschbach, G.","67402","1997","11","22","Brasil","Minas Gerais","Serro","MG 259, próximo ao trevo para Santo Antônio do Itambé","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"elegans","Vog.","Hatschbach, G.","1998","01","01","-18.604700088501","37754",NA,"Árvore copada, 8m, flor amarela. Floresta..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2746","2019-10-11 11:19:20-03","UFPR","UPCB","9951","PreservedSpecimen","Plantae","Poaceae","Paspalum","Paspalum notatum var. notatum","Hatschbach, G.","28947","1972","01","19","Brasil","Minas Gerais","Serro","MG 2, entre Serro e Datas","-43.3793983459473",NA,NA,NA,NA,"UPCB0039314","UPCB0039314",NA,NA,"notatum","Flügge","Canto-Dorow, T.","1992","06","02","-18.604700088501","37754",NA,"Margem estrada, junto às águas do córrego, orla capão..","auto",NA,NA,NA,"var. notatum",NA,NA,NA,NA
"2747","2019-10-11 11:20:14-03","UFPR","UPCB","9818","PreservedSpecimen","Plantae","Velloziaceae","Vellozia","Vellozia variabilis","Hatschbach, G.","28953","1972","01","19","Brasil","Minas Gerais","Serro","MG2, entre Serro e Datas.","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"variabilis","Mart. ex Schult. & Schult.f.","Smith, L.B. & Ayensu, E.","1972","01","01","-18.604700088501","37754",NA,"1m, flor violeta. Campo pedregoso..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2748","2020-03-09 08:20:08-03","UFPR","UPCB","46765","PreservedSpecimen","Plantae","Melastomataceae","Leandra","Leandra quinquedentata","Magalhães, M.","1684","1942","05","05","Brasil","Minas Gerais","Serro","Pico do Itambé","-43.3793983459473",NA,NA,NA,NA,"UPCB0014810","UPCB0014810",NA,NA,"quinquedentata","(DC.) Cogn.","Reginato, M.","2016",NA,NA,"-18.604700088501","37754",NA,"Arbusto, 2m. Nas pedras..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2749","2019-10-11 11:13:51-03","UFPR","UPCB","45155","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","Tapirira marchandii","Hatschbach, G.","69739","1999","10","25","Brasil","Minas Gerais","Serro","Rio do Peixe","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"marchandii","Engl.","Hatschbach, G.","2001","01","01","-18.604700088501","37754",NA,"Árvore 8m. Mata de galeria..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2750","2019-10-11 11:18:29-03","UFPR","UPCB","41603","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","Myrcia laruotteana","Hatschbach, G.","69744","1999","10","25","Brasil","Minas Gerais","Serro","Rio do Peixe","-43.3793983459473",NA,NA,NA,NA,"UPCB0023998","UPCB0023998",NA,NA,"laruotteana","Camb.","Sobral, M.","2001","01","01","-18.604700088501","37754",NA,"Arbusto 2,5m, flor alva. Orla da mata de galeria..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2751","2019-10-11 11:16:40-03","UFPR","UPCB","41508","PreservedSpecimen","Plantae","Lauraceae","Nectandra","Nectandra nitidula","Hatschbach, G.","69738","1999","10","25","Brasil","Minas Gerais","Serro","Rio do Peixe","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"nitidula","Nees & Mart.",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Árvore 5m, flor alva. Dos vargedos ao longo do rio..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2752","2019-10-11 11:15:06-03","UFPR","UPCB","41431","PreservedSpecimen","Plantae","Celastraceae","Maytenus","Maytenus gonoclada","Hatschbach, G.","69741","1999","10","25","Brasil","Minas Gerais","Serro","Rio do Peixe","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"gonoclada","Mart.","Groppo, M.","2009","05","26","-18.604700088501","37754",NA,"Arbusto 2,5m, flor verde-pálido. Orla da mata de galeria..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2753","2019-10-11 11:16:03-03","UFPR","UPCB","41570","PreservedSpecimen","Plantae","Fabaceae","Inga","Inga vera ssp. affinis","Hatschbach, G.","69736","1999","10","25","Brasil","Minas Gerais","Serro","Rio do Peixe","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"vera","Willd.","Garcia, F.C.P.","2003","03",NA,"-18.604700088501","37754",NA,"Árvore 5m, flor alva. Mata de galeria..","auto",NA,NA,NA,"ssp. affinis",NA,NA,NA,NA
"2754","2019-10-11 11:13:51-03","UFPR","UPCB","55206","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","Tapirira marchandii","Hatschbach, G.","69739","1999","10","25","Brasil","Minas Gerais","Serro","Rio do Peixe","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"marchandii","Engl.","Hatschbach, G.","2001","01","01","-18.604700088501","37754",NA,"Árvore 8m. Mata de galeria..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2755","2019-10-11 11:15:09-03","UFPR","UPCB","41435","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","Hirtella gracilipes","Hatschbach, G.","69751","1999","10","25","Brasil","Minas Gerais","Serro","Rod. BR 259 km 418","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"gracilipes","(Hook .f.) Prance","Smith, S.F.",NA,NA,NA,"-18.604700088501","37754",NA,"Árvore 5m, flor alvacenta, anteras lilases. Cerrado, junto a mata de galeria..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2756","2019-10-11 11:15:09-03","UFPR","UPCB","41434","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","Hirtella floribunda","Hatschbach, G.","69747","1999","10","25","Brasil","Minas Gerais","Serro","Rod. BR 259 km 418","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"floribunda","Cham. & Schlecht.","Smith, S.F.","2004","01","01","-18.604700088501","37754",NA,"Árvore 4m, flor alva. Cerrado, mata de galeria..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2757","2020-03-09 08:20:03-03","UFPR","UPCB","41555","PreservedSpecimen","Plantae","Melastomataceae","Leandra","Leandra aurea","Hatschbach, G.","69749","1999","10","25","Brasil","Minas Gerais","Serro","Rod. BR 259, km 418","-43.3793983459473",NA,NA,NA,NA,"UPCB0012859","UPCB0012859",NA,NA,"aurea","(Cham.) Cogn.",NA,NA,NA,NA,"-18.604700088501","37754",NA,"Arbusto 1m, pétalas alvas, anteras amarelas. Mata de galeria..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2758","2019-10-11 11:14:01-03","UFPR","UPCB","41370","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","Ilex trichothyrsa","Hatschbach, G.","69754","1999","10","25","Brasil","Minas Gerais","Serro","Rod. BR 259, km 418","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"trichothyrsa","Loes.","Groppo, M.","2009","05","25","-18.604700088501","37754",NA,"Arbusto 2m, flor alva. Cerrado, mata de galeria..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2759","2019-10-11 11:13:51-03","UFPR","UPCB","45156","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","Tapirira marchandii","Hatschbach, G.","69745","1999","10","25","Brasil","Minas Gerais","Serro","Rod. BR 259, km 418","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"marchandii","Engl.","Hatschbach, G.","2001","01","01","-18.604700088501","37754",NA,"Árvore 5m. Margem do rio..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2760","2019-10-11 11:16:24-03","UFPR","UPCB","41501","PreservedSpecimen","Plantae","Humiriaceae","Humiria","Humiria balsamifera","Hatschbach, G.","69746","1999","10","25","Brasil","Minas Gerais","Serro","Rod. BR 259, km 418","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"balsamifera","(Aubl.) A.St.-Hil.","Hatschbach, G.","2000","01","01","-18.604700088501","37754",NA,"Arbusto 3m, flor alva. Campo rupestre, afloramentos rochosos..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2761","2019-10-11 11:18:21-03","UFPR","UPCB","41591","PreservedSpecimen","Plantae","Myrtaceae","Blepharocalyx","Blepharocalyx salicifolius","Hatschbach, G.","69748","1999","10","25","Brasil","Minas Gerais","Serro","Rod. BR 259, km 418","-43.3793983459473",NA,NA,NA,NA,"UPCB0031040","UPCB0031040",NA,NA,"salicifolius","(Kunth) O.Berg","Sobral, M.","2001","01","01","-18.604700088501","37754",NA,"Arbusto 1m. Campo rupestre, afloramentos rochosos..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2762","2019-10-11 11:20:54-03","UFPR","UPCB","9772","PreservedSpecimen","Plantae","Gleicheniaceae","Sticherus","Sticherus lanuginosus","Hatschbach, G.","28944","1972","01","19","Brasil","Minas Gerais","Serro","Rod. MG 2, entre Serro e Datas","-43.3793983459473",NA,NA,NA,NA,"UPCB0005083","UPCB0005083","Polypodiophyta",NA,"lanuginosus","(Fée) Nakai","Lima, L.V.","2017","02",NA,"-18.604700088501","37754",NA,"Margem de córrego..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2763","2019-10-11 11:20:23-03","UFPR","UPCB","11864","PreservedSpecimen","Plantae","Xyridaceae","Xyris","Xyris pterygoblephara","Hatschbach, G.","28945","1972","01","19","Brasil","Minas Gerais","Serro","Rodovia Minas Gerais 2 entre Serro e Datas","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"pterygoblephara","Steud.","Smith, L.B.",NA,NA,NA,"-18.604700088501","37754",NA,"Flor amarela. Brejo..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2764","2016-09-29 11:58:47-03","UFSM","HDCF","6531","S","Plantae","Arecaceae","Syagrus","Syagrus glaucescens","Soares, K. P.; Assis, L.","50","2013","05","09","Brasil","Minas Gerais","Serro","Próximo ao Rio do Peixe, 10km da cidade","-49.103611","-49.103611","-18.599722",NA,NA,NA,NA,NA,NA,"glaucescens","Glaz. ex Becc.","Soares, K. P.","2013","05","09","-18.599722",NA,NA,"Partes 1 a 5",NA,NA,"América",NA,NA,NA,NA,NA,NA
"2765","2016-08-26 09:16:04-03","UFSM","HDCF","6524","S","Plantae","Arecaeae","Syagrus","Syagrus x serroana","Soares, K. P.; Assis, L. C.; Gabrielli, A.","48","2012","04","26","Brasil","Minas Gerais","Serro","Próximo ao Rio do Peixe","-43.409394","-43.409394","-18.637981",NA,NA,NA,NA,NA,NA,"x serroana","K. Soares & L. C. Assis","Assis, L. C.; Soares, K.","2012","04","26","-18.637981",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"2766","2019-08-05 20:17:58-03","INPA","INPA","88342","S","Plantae","Asclepiadaceae","Oxypetalum","Oxypetalum strictum","Hatschbach, GG","28922","1972","01","19","Brasil","Minas Gerais","Serro","Rod. MG-2, entre Serro e Datas. Campo pedregoso.","-43.3793983459473",NA,NA,NA,NA,"INPA0088342","INPA0088342 INPA0088342_e","Dicotyledon","Gentianales","strictum","Mart.","Fontella, J","1972","05",NA,"-18.604700088501","37754",NA,"Ereta, lacticífera, flor esverdeada, corona alva, ápice ginostemio vinoso.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"2767","2019-02-20 14:00:38-03","INPA","INPA","182595","S","Plantae","Rubiaceae","Psyllocarpus","Psyllocarpus laricoides","Bautista, HP","623","1982","05","22","Brasil","Minas Gerais","Serro",NA,"-43.483333","-43.483333","-18.55",NA,NA,"INPA0182595","INPA0182595 INPA0182595_e","Dicotyledon Asterids","Gentianales","laricoides","Mart. ex Mart. & Zucc.","Pinto, GCP; Bautista, HP","1982","10",NA,"-18.55",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"2768","2019-02-20 14:00:15-03","INPA","INPA","220559","S","Plantae","Rubiaceae","Psychotria","Psychotria malaneoides","França, F","4569","2003","02","18","Brasil","Minas Gerais","Serro","Arredores de Serro. Orla da mata.","-43.3793983459473",NA,NA,"830","883","INPA0220559","INPA0220559 INPA0220559_e","Dicotyledon Asterids","Gentianales","malaneoides","Müll.Arg.","Zappi, DC","2005","06",NA,"-18.604700088501","37754",NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"2769","2019-02-20 14:18:09-03","INPA","INPA","200809","S","Plantae","Myrtaceae","Myrcia","Myrcia guianensis","Hatschbach, GG","67461","1997","11","24","Brasil","Minas Gerais","Serro","Fazenda Bocaina.","-43.3793983459473",NA,NA,NA,NA,"INPA0200809","INPA0200809 INPA0200809_e","Dicotyledon Com-Clade","Myrtales","guianensis","(Aubl.) DC.","Kawasaki, ML","1998",NA,NA,"-18.604700088501","37754",NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"2770","2019-02-20 14:00:37-03","INPA","INPA","147923","S","Plantae","Rubiaceae","Psychotria","Psychotria vellosiana","Hatschbach, GG","50212","1985","11","27","Brasil","Minas Gerais","Serro","Rodovia BR 259, próximo a Pedro Lessa. Margens de córrego.","-43.3793983459473",NA,NA,NA,NA,"INPA0147923","INPA0147923_e","Dicotyledon Asterids","Gentianales","vellosiana","Benth.","Kirkbride Junior, JH; Kirkbride Junior, JH","1986",NA,NA,"-18.604700088501","37754",NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"2771","2019-02-20 14:03:32-03","INPA","INPA","220558","S","Plantae","Verbenaceae","Stachytarpheta","Stachytarpheta glabra","França, F","4571","2003","02","18","Brasil","Minas Gerais","Serro","Arredores de Serro. Campo rupestre.","-43.406667","-43.406667","-18.596667","800","920","INPA0220558","INPA0220558 INPA0220558_e","Dicotyledon Asterids","Lamiales","glabra","Cham.","Atkins, S","2003","02",NA,"-18.596667",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"2772","2019-02-20 14:39:54-03","INPA","INPA","217167","S","Plantae","Velloziaceae","Vellozia","Vellozia abietina","Hatschbach, GG","67458","1997","11","24","Brasil","Minas Gerais","Serro","Fazenda Bocaina. Campo rupestre, afloramentos rochosos.","-43.3793983459473",NA,NA,NA,NA,"INPA0217167","INPA0217167 INPA0217167_e","Monocotyledon","Pandanales","abietina","Mart.","Mello-Silva, R de","1998",NA,NA,"-18.604700088501","37754",NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"2773","2019-02-20 14:03:10-03","INPA","INPA","217207","S","Plantae","Scrophulariaceae","Buchnera","Buchnera lavandulacea","Hatschbach, GG","68242","1998","07","25","Brasil","Minas Gerais","Serro","Cascata do Moinho de Esteira. Campo rupestre, junto a rochas.","-43.3793983459473",NA,NA,NA,NA,"INPA0217207","INPA0217207_e","Dicotyledon Asterids","Lamiales","lavandulacea","Cham. & Schltdl.","Souza, VC de","1999",NA,NA,"-18.604700088501","37754",NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"2774","2019-02-20 14:10:47-03","INPA","INPA","200906","S","Plantae","Malpighiaceae","Byrsonima","Byrsonima sericea","Hatschbach, GG","67399","1997","11","22","Brasil","Minas Gerais","Serro","Rodovia MG-259, próximo ao trevo para Santo Antônio do Itambé.","-43.3793983459473",NA,NA,NA,NA,"INPA0200906","INPA0200906 INPA0200906_e","Dicotyledon Com-Clade","Malpighiales","sericea","DC.","Anderson, WR","1998",NA,NA,"-18.604700088501","37754",NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"2775","2019-02-20 14:15:09-03","INPA","INPA","220556","S","Plantae","Melastomataceae","Cambessedesia","Cambessedesia hilariana","França, F","4582","2003","02","18","Brasil","Minas Gerais","Serro","Arredores de Serro. Orla da mata.","-43.406667","-43.406667","-18.596667","800","920","INPA0220556","INPA0220556 INPA0220556_e","Dicotyledon Com-Clade","Myrtales","hilariana","(Kunth) DC.",NA,NA,NA,NA,"-18.596667",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"2776","2019-02-20 14:36:06-03","INPA","INPA","220557","S","Plantae","Polygonaceae","Coccoloba","Coccoloba scandens","França, F","4584","2003","02","18","Brasil","Minas Gerais","Serro","Arredores de Serro. Orla da mata.","-43.406667","-43.406667","-18.596667","800","920","INPA0220557","INPA0220557 INPA0220557_e","Dicotyledon Superasterids","Caryophyllales","scandens","Casar.","Melo, E de","2006","06",NA,"-18.596667",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"2777","2019-02-20 14:25:51-03","INPA","INPA","201089","S","Plantae","Annonaceae","Guatteria","Guatteria australis","Hatschbach, GG","67422","1997","11","23","Brasil","Minas Gerais","Serro","Rod. MG-010, Tanque.","-43.3793983459473",NA,NA,NA,NA,"INPA0201089","INPA0201089 INPA0201089_e","Dicotyledon Magnoliids","Magnoliales","australis","A.St.-Hil.","Mello-Silva, R de","1998",NA,NA,"-18.604700088501","37754",NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"2778","2019-02-20 14:30:27-03","INPA","INPA","200956","S","Plantae","Leguminosae-Mim","Inga","Inga vulpina","Hatschbach, GG","68247","1998","07","25","Brasil","Minas Gerais","Serro","Cascata do Moinho de Esteira.","-43.3793983459473",NA,NA,NA,NA,"INPA0200956","INPA0200956 INPA0200956_e","Dicotyledon Rosids","Fabales","vulpina","Mart. ex Benth.","Hatschbach, GG","1998",NA,NA,"-18.604700088501","37754",NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"2779","2018-05-10 08:50:36-03","FVD","FVD","22","O","Plantae","Cactaceae","Cipocereus","Cipocereus minensis",NA,NA,"2010","06","04","Brasil","Minas Gerais","Serro","Milho Verde","-43.470556","43°28'14W","18°28'54S","1050","1050","FVD00022","FVD00022_v1 FVD00022_v2 FVD00022_v3 FVD00022_v4",NA,NA,"minensis","(Werderm.) Ritter","M. Machado","2010","06",NA,"-18.481667",NA,NA,"Planta rupícola em lajedo, colunar, de aproximadamente 1,5m de altura. Altitude aproximada.; Domínio fitogeográfico: Cerrado; Vegetação: Vegetação sobre afloramento rochoso",NA,NA,NA,NA,NA,NA,NA,NA,NA
