"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","class","dayIdentified","typeStatus","individualCount","relatedCatalogItem"
"415","2019-12-06 15:17:58-03","MBM","MBM","423020","S","Plantae",NA,NA,"Rubiaceae",NA,NA,NA,NA,NA,NA,"Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3570","2019","04","10","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Morro das antenas de TV","-41.143333","-20.304722","-41.143333","-20.304722","1170","1170",NA,NA,"MBM423020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-12-06 15:17:58-03","MBM","MBM","423026","S","Plantae",NA,NA,"Rubiaceae",NA,NA,NA,NA,NA,NA,"Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3576","2019","04","10","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Morro das antenas de TV","-41.143333","-20.304722","-41.143333","-20.304722","1170","1170",NA,NA,"MBM423026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-12-06 15:21:21-03","MBM","MBM","422918","S","Plantae",NA,NA,"Selaginellaceae",NA,NA,NA,NA,NA,NA,"Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6238","2019","04","09","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Pedra do Rego, trilha","-41.173611","-20.305833","-41.173611","-20.305833","1230","1230",NA,NA,"MBM422918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-12-06 15:21:36-03","MBM","MBM","422927","S","Plantae",NA,NA,"Solanaceae",NA,NA,NA,NA,NA,NA,"Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6247","2019","04","09","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Pedra do Rego, trilha","-41.173611","-20.305833","-41.173611","-20.305833","1230","1230",NA,NA,"MBM422927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-12-06 15:21:36-03","MBM","MBM","422972","S","Plantae",NA,NA,"Solanaceae",NA,NA,NA,NA,NA,NA,"Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6292","2019","04","09","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Pedra do Rego, trilha","-41.172778","-20.301944","-41.172778","-20.301944","1280","1280",NA,NA,"MBM422972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2019-12-06 15:23:41-03","MBM","MBM","422975","S","Plantae",NA,NA,"Turneraceae",NA,NA,NA,NA,NA,NA,"Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3525","2019","04","10","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","arredores","-41.203611","-20.357222","-41.203611","-20.357222","782","782",NA,NA,"MBM422975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-12-06 14:23:27-03","MBM","MBM","144253","S","Plantae",NA,NA,"Acanthaceae",NA,NA,NA,NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","55568","1991","06","16","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Alto Bananal,","-41.1347007751465","-20.3397006988525",NA,NA,"1000","1000",NA,NA,"MBM144253","MBM144253","15909","auto",NA,NA,NA,NA,NA,NA,NA
"422","2019-12-06 15:20:00-03","MBM","MBM","422946","S","Plantae",NA,NA,"Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Barboza, E.","2019","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6266","2019","04","09","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Pedra do Rego, trilha","-41.173056","-20.310556","-41.173056","-20.310556","1098","1098",NA,NA,"MBM422946",NA,NA,NA,NA,"06",NA,"26",NA,NA,NA
"423","2019-12-06 14:44:08-03","MBM","MBM","422965","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","gracilis","Acalypha gracilis","Spreng.","Barboza, E.","2019","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6285","2019","04","09","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Pedra do Rego, trilha","-41.169722","-20.302222","-41.169722","-20.302222","1385","1385",NA,NA,"MBM422965",NA,NA,NA,NA,"06",NA,"26",NA,NA,NA
"424","2019-12-06 15:04:12-03","MBM","MBM","197901","S","Plantae",NA,NA,"Melastomataceae","Aciotis","purpurascens","Aciotis purpurascens","(Aubl.) Triana","Goldenberg, R.",NA,"Hatschbach, G.; Barboza, E.; Deodato, F.; Barboza, E.; Deodato, F.","65213","1996","07","06","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,"MBM197901","MBM197901","15909","auto",NA,NA,NA,NA,NA,NA,NA
"425","2019-12-06 14:37:01-03","MBM","MBM","195465","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","coelestis","Aechmea coelestis","(Koch.) E. Morren","Leme, E.M.C.",NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","65225","1996","07","06","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,"MBM195465","MBM195465","15909","auto",NA,NA,NA,NA,NA,NA,NA
"426","2019-12-06 14:37:04-03","MBM","MBM","195464","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pineliana","Aechmea pineliana","(Brongn. ex Planch.) Baker","Leme, E.M.C.",NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","65205","1996","07","06","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,"MBM195464","MBM195464","15909","auto",NA,NA,NA,NA,NA,NA,NA
"427","2019-12-06 14:45:59-03","MBM","MBM","422984","S","Plantae",NA,NA,"Fabaceae","Aeschynomene",NA,"Aeschynomene",NA,NA,NA,"Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3534","2019","04","10","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","arredores","-41.203611","-20.357222","-41.203611","-20.357222","782","782",NA,NA,"MBM422984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-12-06 14:46:02-03","MBM","MBM","90065","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","mollicula","Aeschynomene mollicula benthamii","Rudd","Rudd, V.E.",NA,"Hatschbach, G.","47689",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Rod. BR-262, 5km L de Venda Nova do Imigrante","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,"MBM090065","MBM090065","15909","auto","benthamii",NA,NA,NA,NA,NA,NA
"429","2019-12-06 14:29:06-03","MBM","MBM","423032","S","Plantae",NA,NA,"Asteraceae","Ageratum","conyzoides","Ageratum conyzoides","L.","Barboza, E.","2019","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3582","2019","04","10","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Morro das antenas de TV","-41.143333","-20.304722","-41.143333","-20.304722","1170","1170",NA,NA,"MBM423032",NA,NA,NA,NA,"06",NA,"26",NA,NA,NA
"430","2019-12-06 15:20:10-03","MBM","MBM","422938","S","Plantae",NA,NA,"Sapindaceae","Allophylus","melanophloeus","Allophylus melanophloeus","Radlk.","Barboza, E.","2019","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6258","2019","04","09","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Pedra do Rego, trilha","-41.172222","-20.301944","-41.172222","-20.301944","1280","1280",NA,NA,"MBM422938",NA,NA,NA,NA,"06",NA,"26",NA,NA,NA
