"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","specificEpithet","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","typeStatus","dayIdentified","previousCatalogNumber","individualCount","class","infraspecificEpithet","relatedCatalogItem"
"1358","2019-07-30 16:22:58-03","MBML","MBML-HERBARIO","24053",NA,"Plantae",NA,NA,"Myrtaceae","Psidium","Psidium ovale","A. P. Fontana; et al","1050","2004","11","14",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,NA,"Arbusto 2m, flores brancas.","MBML024053",NA,"ovale",NA,"A.C. Tuler/18-03-2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2018-07-16 11:40:37-03","MBML","MBML-HERBARIO","25076",NA,"Plantae",NA,NA,"Myrtaceae","Psidium","Psidium ovale","L. Kollmann; et al","8323","2005","09","16",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,NA,"Arvoreto 2m no sol. Botões rosados.","MBML025076",NA,"ovale",NA,"A.C. Tuler/18-12-2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2018-03-14 14:30:43-03","MBML","MBML-HERBARIO","23658",NA,"Plantae",NA,NA,"Rubiaceae","Psychotria","Psychotria","A. P. Fontana; et al","897","2004","08","01",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,NA,"Herbácea, brácteas lilás.","MBML023658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2018-01-30 15:47:31-02","MBML","MBML-HERBARIO","22218",NA,"Plantae",NA,NA,"Rubiaceae","Psychotria","Psychotria","L. Kollmann; et al","6542","2004","03","27",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,NA,"Arbusto 1,5m, brácteas violaceas.","MBML022218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","2018-01-30 15:47:31-02","MBML","MBML-HERBARIO","22221",NA,"Plantae",NA,NA,"Rubiaceae","Psychotria","Psychotria","L. Kollmann; et al","6537","2004","03","27",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,NA,"Arbusto 3m na beira da mata. Bráctea amarelas e verdes. Flores brancas.","MBML022221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2018-03-14 14:30:43-03","MBML","MBML-HERBARIO","24155",NA,"Plantae",NA,NA,"Rubiaceae","Psychotria","Psychotria","A. P. Fontana; et al","1027","2004","11","13",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,NA,"Planta 2m, brácteas lilás, flores brancas.","MBML024155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2018-03-14 14:30:43-03","MBML","MBML-HERBARIO","25030",NA,"Plantae",NA,NA,"Rubiaceae","Psychotria","Psychotria","L. Kollmann; et al","8308","2005","09","16",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,NA,"Arbusto 2m no sol, brácteas rosas e flores azuis.","MBML025030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2017-09-14 11:51:05-03","MBML","MBML-HERBARIO","45421",NA,"Plantae",NA,NA,"Rubiaceae","Psychotria","Psychotria","A. P. Fontana; R.P.Fontana, C. Esgario & D. Pereira","1755","2005","10","02",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso, nascente, fundo de vale","-40.770472","-19.803278","40W46'13,7","19S48'11,8","1050","1050",NA,"Arbustiva, ca. 1m. Flores roxas com brácteas brancas","MBML045421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2019-08-20 17:54:56-03","MBML","MBML-HERBARIO","33267",NA,"Plantae",NA,NA,"Rubiaceae","Psychotria","Psychotria ruelliifolia","M. Simonelli; R. Brito, L. F. Magnago","1361","2007","11","25",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49","973","973",NA,"1,5m de alt., mata base da rocha, brácteas rosas, flor roxa","MBML033267",NA,"ruelliifolia",NA,"Daniela Zappi/Set.-2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","2019-08-20 17:54:56-03","MBML","MBML-HERBARIO","33269",NA,"Plantae",NA,NA,"Rubiaceae","Psychotria","Psychotria ruelliifolia","M. Simonelli; R. Brito, L. F. Magnago","1366","2007","11","25",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49","983","983",NA,"Mata, base da rocha, brácteas vermelhas, flores branca, 2m de alt.","MBML033269",NA,"ruelliifolia",NA,"Daniela Zappi/Set.-2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","2019-07-31 07:43:49-03","MBML","MBML-HERBARIO","25448",NA,"Plantae",NA,NA,"Rubiaceae","Psychotria","Psychotria stachyoides","A. P. Fontana; et al","1568","2005","07","16",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,NA,"Erva arbustiva com 1m, brácteas rosas.","MBML025448",NA,"stachyoides",NA,"J.A. Oliveira/22-VI-2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","2019-07-31 07:43:49-03","MBML","MBML-HERBARIO","24416",NA,"Plantae",NA,NA,"Rubiaceae","Psychotria","Psychotria vellosiana","A. P. Fontana; et al","1276","2005","04","10",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,NA,"Arbusto 3m, frutos verdes.","MBML024416",NA,"vellosiana",NA,"D.Zappi/19-08-2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","2018-11-08 09:17:29-02","MBML","MBML-HERBARIO","51239",NA,"Plantae",NA,NA,"Pteridaceae","Pteris","Pteris","A. P. Fontana; C.P. Esgario, L. Kollmann & R.L. Kollmann","2024","2006","03","04",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso, subida da Jacutinga.","-40.770472","-19.803278","40W46'13,7","19S48'11,8","800","800",NA,"Umbrófila, ca. 1,8m. Fértil.","MBML051239","MBML051239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2017-09-14 11:50:35-03","MBML","MBML-HERBARIO","31386",NA,"Plantae",NA,NA,"Pteridaceae","Pteris","Pteris deflexa","P. Labiak; et al","4120","2007","07","13",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,NA,NA,"MBML031386","MBML031386_1 MBML031386_2","deflexa",NA,"F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","2018-03-14 14:30:42-03","MBML","MBML-HERBARIO","23104",NA,"Plantae",NA,NA,"Pteridaceae","Pteris","Pteris leptophylla","L. Kollmann; et al","7078","2004","10","16",NA,"Brasil","Espírito Santo","São Roque do Canaã","Distrito São Jacinto, Militon","-40.608333","-19.725","40W36'30","19S43'30",NA,NA,NA,"Terrestre na sombra.","MBML023104","MBML023104","leptophylla",NA,"C. Mynssen/07-12-2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","2018-06-19 14:02:36-03","MBML","MBML-HERBARIO","53031",NA,"Plantae",NA,NA,"Orchidaceae","Pteroglossa","Pteroglossa","A. P. Fontana; L. Kollmann & K. A. Brahim","3349","2007","05","17",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso, Pedra dos Três Carneiros, mata do topo.","-40.754833","-19.7675","40W45'17,4","19S46'3","803","803",NA,"Terrestre, na sombra. Folhas verdes com pintas brancas. Frutos avermelhados com tricomas brancos.","MBML053031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1374","2019-07-30 16:22:57-03","MBML","MBML-HERBARIO","23586",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","Racinaea aeris-incola","A. P. Fontana; et al","795","2004","03","19",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,NA,"Frutos verdes, epífita.","MBML023586","MBML023586","aeris-incola",NA,"L. O. F. de Sousa/21/06/2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2017-09-14 11:48:59-03","MBML","MBML-HERBARIO","701",NA,"Plantae",NA,NA,"Nyctaginaceae","Ramisia","Ramisia brasiliensis","H. Q. Boudet Fernandes; W. Boone","1972","1986","05","14",NA,"Brasil","Espírito Santo","São Roque do Canaã","(Santa Teresa) Barra de Santa Júlia","-40.665833","-19.658889","40W39'57","19S39'32",NA,NA,NA,"Árvore 8m, folhas acinzentadas inferiormente, flores verdes com a base ferrigínea, heliófila, isolada à beira de estrada, encosta.","MBML000701",NA,"brasiliensis",NA,"C. Farney/24-09-1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2018-03-14 14:30:48-03","MBML","MBML-HERBARIO","25626",NA,"Plantae",NA,NA,"Zingiberaceae","Renealmia","Renealmia","L. Kollmann; et al","8730","2006","03","04",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,NA,"Erva 2m. Frutos vermelhos e flores rosas.","MBML025626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","2017-09-14 11:52:17-03","MBML","MBML-HERBARIO","45372",NA,"Plantae",NA,NA,"Zingiberaceae","Renealmia","Renealmia","A. P. Fontana; R.P.Fontana, C. Esgario & D. Pereira","1743","2005","10","02",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso, nascente, fundo de vale.","-40.770472","-19.803278","40W46'13,7","19S48'11,8","1050","1050",NA,"Herbácea, umbrófila. Frutos vermelhos","MBML045372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","2019-08-08 16:44:28-03","MBML","MBML-HERBARIO","31927",NA,"Plantae",NA,NA,"Zingiberaceae","Renealmia","Renealmia chrysotricha","R. C. Britto; W. L. Vago, W. A. Vago e E. Ferrari","192","2007","06","25",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,NA,"herva fundo de vale na sombra, haste floral lilás com bracteas marrons e flores brancas.","MBML031927",NA,"chrysotricha",NA,"R. C. Britto","2007","12",NA,NA,NA,"11",NA,NA,NA,NA,NA
"1379","2019-12-02 14:57:41-03","MBML","MBML-HERBARIO","23210",NA,"Plantae",NA,NA,"Orchidaceae","Rethinantha","Rethinantha notylioglossa","A. P. Fontana; et al","697","2003","12","24",NA,"Brasil","Espírito Santo","São Roque do Canaã","Pedra dos Três Carneiros","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,NA,"Epífita, flores amarelas com pintas ao labelo.","MBML023210","MBML023210","notylioglossa",NA,"Machnicki-Reis,M.; Smidt, E.C./11-2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","2020-02-19 14:10:05-03","MBML","MBML-HERBARIO","741",NA,"Plantae",NA,NA,"Melastomataceae","Rhynchanthera","Rhynchanthera dichotoma","R. M. Pizziolo","236","1984","09","17",NA,"Brasil","Espírito Santo","São Roque do Canaã","(Santa Teresa) Santa Júlia","-40.696944","-19.6525","40W41'49","19S39'9",NA,NA,NA,"Arbusto de 1,5m, flores roxas, frutos jovens, solo escuro;","MBML000741","MBML000741","dichotoma",NA,"S. Renner/1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","2017-09-14 11:44:38-03","MBML","MBML-HERBARIO","33593",NA,"Plantae",NA,NA,"Cyperaceae","Rhynchospora","Rhynchospora","C. Esgario; et al","61","2006","07","30",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,NA,"Herbácea 15cm, heliófila, frutos marrons.","MBML033593","MBML033593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","2018-03-14 14:29:36-03","MBML","MBML-HERBARIO","23882",NA,"Plantae",NA,NA,"Cyperaceae","Rhynchospora","Rhynchospora cf. exaltata","L. Kollmann; et al","7132","2004","10","24",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso, Pedra dos Três Carneiros","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,NA,"Erva ao sol.","MBML023882","MBML023882_1 MBML023882_2","cf. exaltata",NA,"M. L. Martins/24-06-2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","2018-03-14 14:29:36-03","MBML","MBML-HERBARIO","23884",NA,"Plantae",NA,NA,"Cyperaceae","Rhynchospora","Rhynchospora cf. exaltata","L. Kollmann; et al","7107","2004","10","24",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso, Pedra dos Três Carneiros","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,NA,"Erva 1,5m na sombra. Flores marrons.","MBML023884","MBML023884_1 MBML023884_2","cf. exaltata",NA,"M. L. Martins/24-06-2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","2019-08-20 17:54:56-03","MBML","MBML-HERBARIO","33591",NA,"Plantae",NA,NA,"Cyperaceae","Rhynchospora","Rhynchospora exaltata","C. Esgario; et al","96","2006","10","11",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,NA,"Herbácea 1m, heliófila, afloramento rochoso, flores verdes com estames brancos.","MBML033591","MBML033591","exaltata",NA,"Pedro L. Viana/X-2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","2019-06-11 09:43:04-03","MBML","MBML-HERBARIO","21882",NA,"Plantae",NA,NA,"Connaraceae","Rourea","Rourea gardneriana","R.R. Vervloet; et al","2579","2003","12","24",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,NA,"Liana, cálice de cor verde, corola de cor branco rosado, borda de capoeira, altitude 650m.","MBML021882","MBML021882","gardneriana",NA,"C.A.P. Toledo/04-02-2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386","2018-01-30 15:47:22-02","MBML","MBML-HERBARIO","22667",NA,"Plantae",NA,NA,"Rubiaceae",NA,NA,"A. P. Fontana; et al","662","2003","12","24",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,NA,"Arbusto 1m. Flores brancas.","MBML022667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","2018-01-30 15:47:22-02","MBML","MBML-HERBARIO","22804",NA,"Plantae",NA,NA,"Rubiaceae",NA,NA,"A. P. Fontana; et al","761","2004","02","28",NA,"Brasil","Espírito Santo","São Roque do Canaã","Pedra do Pionte (São Bento)","-40.6875","-19.757222","40W41'15","19S45'26",NA,NA,NA,"Arbusto herbáceo, terrestre, flores amarelas esverdeadas.","MBML022804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","2018-03-14 14:30:43-03","MBML","MBML-HERBARIO","23563",NA,"Plantae",NA,NA,"Rubiaceae",NA,NA,"A. P. Fontana; et al","782","2004","02","28",NA,"Brasil","Espírito Santo","São Roque do Canaã","Pedra do Pionte","-40.6875","-19.757222","40W41'15","19S45'26",NA,NA,NA,"Arbusto 2m. Frutos verdes.","MBML023563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389","2018-03-14 14:30:43-03","MBML","MBML-HERBARIO","24120",NA,"Plantae",NA,NA,"Rubiaceae",NA,NA,"A. P. Fontana; et al","961","2004","10","24",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso, Pedra dos 3 Carneiros","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,NA,"Arbusto, 1m, flores brancas.","MBML024120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390","2018-03-14 14:30:43-03","MBML","MBML-HERBARIO","24299",NA,"Plantae",NA,NA,"Rubiaceae",NA,NA,"A. P. Fontana; et al","1214","2005","03","23",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso, Pedra dos 3 Carneiros","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,NA,"Herbácea/Arbusiva 50cm, umbrófila, frutos verdes.","MBML024299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","2018-03-14 14:30:43-03","MBML","MBML-HERBARIO","24411",NA,"Plantae",NA,NA,"Rubiaceae",NA,NA,"A. P. Fontana; et al","1308","2005","04","10",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,NA,"Terrestre 30cm, flores brancas rosadas.","MBML024411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","2018-03-14 14:30:43-03","MBML","MBML-HERBARIO","25622",NA,"Plantae",NA,NA,"Rubiaceae",NA,NA,"L. Kollmann; et al","8708","2006","03","04",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,NA,"Arbusto 2m na sombra, flores brancas.","MBML025622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","2017-09-14 11:50:41-03","MBML","MBML-HERBARIO","35190",NA,"Plantae",NA,NA,"Rubiaceae",NA,NA,"M.M. Saavedra; et al","648","2008","01","14",NA,"Brasil","Espírito Santo","São Roque do Canaã","Distrito Alto Santa Júlia, localidade Misterioso, Pedra dos Três Carneiros","-40.756111","-19.766944","40W45'22","19S46'1",NA,NA,NA,NA,"MBML035190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","2018-01-23 16:46:27-02","MBML","MBML-HERBARIO","52381",NA,"Plantae",NA,NA,"Rubiaceae",NA,NA,"A. P. Fontana; K.A. Brahim & L.C. Bissoli","3721","2007","08","24",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Perdido, cachoeirinha na beira da estrada","-40.7475","-19.8175","40W44'51","19S49'3","534","534",NA,"Terrestre, no sol. Flores brancas liláses.","MBML052381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395","2018-01-30 15:47:22-02","MBML","MBML-HERBARIO","52457",NA,"Plantae",NA,NA,"Rubiaceae",NA,NA,"A. P. Fontana; A. Margon","1841","2005","11","26",NA,"Brasil","Espírito Santo","São Roque do Canaã","Distrito de São Jacinto, localidade Saúde, propriedade de Luiz Antonio Marianelli. Mata Estacional semidecidual em estágio de sucessão secundária.","-40.614167","-19.702222","40W36'51","19S42'8","196","196",NA,"Arbustiva, ca. 1,2m. Flores verdes.","MBML052457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","2018-06-19 14:02:36-03","MBML","MBML-HERBARIO","53038",NA,"Plantae",NA,NA,"Rubiaceae",NA,NA,"A. P. Fontana; L. Kollmann & K. A. Brahim","3353","2007","05","17",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso, Pedra dos Três Carneiros, mata do topo.","-40.754833","-19.7675","40W45'17,4","19S46'3","803","803",NA,"Arbusto, ca. 1m. Flores amarelas.","MBML053038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1397","2018-01-30 15:47:31-02","MBML","MBML-HERBARIO","21722",NA,"Plantae",NA,NA,"Rubiaceae","Rudgea","Rudgea minor","R.R. Vervloet; et al","2571","2003","12","24",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,NA,"Arvoreto com 2,5m, flores de cor branca. Borda de mata, altitude 580m.","MBML021722",NA,"minor",NA,"C.P. Bruniera/28-03-2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398","2018-03-14 14:30:44-03","MBML","MBML-HERBARIO","23243",NA,"Plantae",NA,NA,"Rubiaceae","Rudgea","Rudgea minor","A. P. Fontana; et al","644","2003","12","20",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,NA,"Arbusto, umbrófilo, flores brancas.","MBML023243",NA,"minor",NA,"C.P. Bruniera/28-03-2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399","2018-01-30 15:45:42-02","MBML","MBML-HERBARIO","22903",NA,"Plantae",NA,NA,"Acanthaceae","Ruellia","Ruellia bahiensis","L. Kollmann; et al","7058","2004","10","16",NA,"Brasil","Espírito Santo","São Roque do Canaã","Distrito São Jacinto, Militon","-40.608333","-19.725","40W36'30","19S43'30",NA,NA,NA,"Erva, na meia sombra.","MBML022903","MBML022903","bahiensis",NA,"Sheila R. Profice/Agosto-2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400","2019-04-29 09:47:06-03","MBML","MBML-HERBARIO","53911",NA,"Plantae",NA,NA,"Rutaceae",NA,NA,"M.C. Souza; A.P. Fontana, C. N. Fraga, R. F. Monteiro, M. M. Saavedra","585","2008","01","15",NA,"Brasil","Espírito Santo","São Roque do Canaã","Distrito Alto Santa Julia. Misterioso. Beira da estrada para o Morro dos Três Carneiros","-40.765","-19.782222","40W45'54","19S46'56","752","752",NA,"Arbusto de 2 metros de altura cm flores brancas. Mata Atlântica. Hábito/Forma de vida: arbustivo","MBML053911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401","2020-02-20 09:03:54-03","MBML","MBML-HERBARIO","45329",NA,"Plantae",NA,NA,"Orchidaceae","Sacoila","Sacoila lanceolata","A. P. Fontana; R.P.Fontana, C. Esgario & D. Pereira","1731","2005","10","02",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso, pedra 4a","-40.7775","-19.8025","40W46'39","19S48'9","1050","1050",NA,"Terrestre, heliófila. Flores vermelhas com tricomas brancos","MBML045329",NA,"lanceolata",NA,"A.P. Fontana/02-10-2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402","2018-06-19 15:24:55-03","MBML","MBML-HERBARIO","53041",NA,"Plantae",NA,NA,"Sapindaceae",NA,NA,"A. P. Fontana; L. Kollmann & K. A. Brahim","3329","2007","05","17",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso, Pedra dos Três Carneiros, mata do topo.","-40.754833","-19.7675","40W45'17,4","19S46'3","803","803",NA,NA,"MBML053041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"1403","2018-03-14 14:29:57-03","MBML","MBML-HERBARIO","23583",NA,"Plantae",NA,NA,"Marantaceae","Saranthe","Saranthe composita","A. P. Fontana; et al","787","2004","02","28",NA,"Brasil","Espírito Santo","São Roque do Canaã","Pedra do Pionte","-40.6875","-19.757222","40W41'15","19S45'26",NA,NA,NA,"Terrestre, 1,2m. Flores roxas.","MBML023583","MBML023583","composita",NA,"S. Vieira/XII-2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404","2019-07-30 16:22:58-03","MBML","MBML-HERBARIO","23680",NA,"Plantae",NA,NA,"Orchidaceae","Sauroglossum","Sauroglossum elatum","A. P. Fontana; et al","899","2004","08","01",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,NA,"Terrestre, flores verdes com labelo branco.","MBML023680",NA,"elatum",NA,"C.R. Buzatto/Março-2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405","2017-09-14 11:49:44-03","MBML","MBML-HERBARIO","45371",NA,"Plantae",NA,NA,"Orchidaceae","Sauroglossum","Sauroglossum nitidum","A. P. Fontana; R.P.Fontana, C. Esgario & D. Pereira","1747","2005","10","02",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso, trilha nascente","-40.770472","-19.803278","40W46'13,7","19S48'11,8","1050","1050",NA,"Terrestre, flores verdes com labelo branco.","MBML045371",NA,"nitidum",NA,"A.P. Fontana/02-X-2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406","2017-09-14 11:49:04-03","MBML","MBML-HERBARIO","51836",NA,"Plantae",NA,NA,"Ochnaceae","Sauvagesia","Sauvagesia","A. P. Fontana; C.P. Esgario, L. Kollmann & R.L. Kollmann","2003","2006","03","04",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso,Pedra 6","-40.771944","-19.801111","40W46'19","19S48'4","1029","1029",NA,"Erva terrestre, ca. 50cm. Flores brancas.","MBML051836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
