"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class"
"57","2020-03-04 11:49:04-03","UFRJ","RFA","26109","Preservedecimen","Plantae",NA,NA,"Euphorbiaceae",NA,NA,NA,NA,"F. B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.519722","-20.208056",NA,NA,"Sub- arbusto, folha verde, fruto branca, abundante no local.","RFA37847",NA,NA,"42º31'11''W","20º12'29''S","602","602",NA,NA,NA,NA,NA,NA
"58","2020-03-04 11:49:05-03","UFRJ","RFA","26095","Preservedecimen","Plantae",NA,NA,"Fabaceae",NA,NA,NA,NA,"F. M. de B. Pereira",NA,"2000","12","14",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.523611","-20.195278",NA,NA,"Rasteiro, folha verde, flor amarela, abundante no local","RFA40684",NA,NA,"42º31'25''W","20º11'43''S","464","464",NA,NA,NA,NA,NA,NA
"59","2020-03-04 11:48:27-03","UFRJ","RFA","25901","Preservedecimen","Plantae",NA,NA,"Apocynaceae","Forsteronia",NA,"Forsteronia",NA,"Alexandre Quinet","20760","2000","12","07",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.527778",NA,NA,NA,"Trepadeira, folha verde discolor, rara no local","RFA32395",NA,NA,"42º31'40''W","20º12'78''S","492","492",NA,NA,NA,NA,NA,NA
"60","2020-03-04 11:48:45-03","UFRJ","RFA","26084","Preservedecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","speciosa","Fridericia speciosa","Mart.","F.M.B. Pereira","36874","2000","12","14",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.5275","-22.2025",NA,NA,"Trepadeira, folha verde, flor rosa, abundante no local.","RFA34183",NA,NA,"42º31'39''W","22º12'9''S","482","482","C.M. Vieira",NA,NA,NA,NA,NA
"61","2019-11-04 10:49:02-03","UFRJ","RFA","26059","Preservedecimen","Plantae",NA,NA,"Rutaceae","Galipea",NA,"Galipea",NA,"F.M.B.Pereira","4","2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.514722","-22.201111",NA,NA,"Folha verde, fruto vermelho Habito: Árvore","RFA29348",NA,NA,"42º30'53''W","22º12'4''S",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-03-04 11:48:57-03","UFRJ","RFA","26103","Preservedecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","F.M.B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.519444","-20.206667",NA,NA,"Arbusto, 4 m de altura, 9 cm de DAP, folha verde, comum no local, mata de encosta sobre solo argiloso, luminosidade média.","RFA36011",NA,NA,"42º31'10''W","20º12'24''S","570","570","C.M. Vieira","2001","03","09",NA,NA
"63","2020-03-04 11:49:43-03","UFRJ","RFA","26065","Preservedecimen","Plantae",NA,NA,"Meliaceae","Guarea","kunthiana","Guarea kunthiana","A.Juss.","Pereira, F.M.B.","21094","2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.513889","-22.216111",NA,NA,"Árvore, 6m de altura, 8m DAP, folha verde, flor rosa, comum no local","RFA45895",NA,NA,"42º30'50''W","22º12'58''S",NA,NA,"A. Piratininga","2001","06","22",NA,NA
"64","2020-03-04 11:48:26-03","UFRJ","RFA","26097","Preservedecimen","Plantae",NA,NA,"Annonaceae","Guatteria",NA,"Guatteria",NA,"F. M. B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.519444","-20.206667",NA,NA,"Árvore 6 m de altura, 12 cm DAP, folha verde, flor amarelo-esverdeada, comum no local.","RFA32337",NA,NA,"42º31'10''W","20º12'24''S","567","567",NA,NA,NA,NA,NA,NA
"65","2020-03-04 11:50:08-03","UFRJ","RFA","26060","Preservedecimen","Plantae",NA,NA,"Rubiaceae","Guettarda","viburnoides","Guettarda viburnoides","Cham. & Schltdl.","F. M. B. Pereira","20941","2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.514722","-22.202778",NA,NA,"Árvore, 10m de altura, 16cm de DAP, folha verde, flor branca, comum no local","RFA29093",NA,NA,"42º30'53''W","22º12'10''S","424","424","M.Gomes","2001","03","09",NA,NA
"66","2020-03-04 11:50:25-03","UFRJ","RFA","25916","Preservedecimen","Plantae",NA,NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","F. B. Pereira",NA,"2000","12","09",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.521667","-20.2",NA,NA,"Herbáceo, flores brancas, folhas verdes discolor, comum no local","RFA29938",NA,NA,"42º31'18''W","20º12'0''S","492","492","L. F. G. da Silva","2000","02","02",NA,NA
"67","2020-03-04 11:49:29-03","UFRJ","RFA","25936","Preservedecimen","Plantae",NA,NA,"Heliconiaceae","Heliconia","spathocircinata","Heliconia spathocircinata","Aristeg.","Alexandre Quinet",NA,"2000","12","10",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.525278","-20.200556",NA,NA,"Sub-arbusto, flores vermelha e amarela, folha verde discolor, abundante no local.","RFA38162",NA,NA,"42º31'31''W","20º12'2''S","500","500","J. M. A. Braga","2001","08","13",NA,NA
"68","2020-03-04 11:47:51-03","UFRJ","RFA","26096","Preservedecimen",NA,NA,NA,"Indeterminada",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.519444","-20.206667",NA,NA,"Árvore, 7m de altura, 15cm de DAP, folha verde, fruto amarelo, rara no local","RFA30061",NA,NA,"42º31'10''W","20º12'24''S","568","568",NA,NA,NA,NA,NA,NA
"69","2020-03-04 11:47:51-03","UFRJ","RFA","26098","Preservedecimen",NA,NA,NA,"Indeterminada",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.519444","-20.206667",NA,NA,"Árvore, 9m de altura, 13cm de DAP, folha verde, flor amarelo, comum no local","RFA30065",NA,NA,"42º31'10''W","20º12'24''S","564","564",NA,NA,NA,NA,NA,NA
"70","2020-03-04 11:47:51-03","UFRJ","RFA","26115","Preservedecimen",NA,NA,NA,"Indeterminada",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","16",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.524722","-20.211111",NA,NA,"Arbusto, 4m de altura, 5cm de DAP, folha verde, fruto verde, rara no local","RFA30066",NA,NA,"42º31'29''W","20º12'40''S","460","460",NA,NA,NA,NA,NA,NA
"71","2020-03-04 11:47:51-03","UFRJ","RFA","26126","Preservedecimen",NA,NA,NA,"Indeterminada",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","16",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.524722","-20.209722",NA,NA,"Árvore, 29m de altura, 58cm de DAP, folha verde, fruto verde, comum no local","RFA30062",NA,NA,"42º31'29''W","20º12'35''S","485","485",NA,NA,NA,NA,NA,NA
"72","2020-03-04 11:47:51-03","UFRJ","RFA","26138","Preservedecimen",NA,NA,NA,"Indeterminada",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","17",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.506667","-20.233056",NA,NA,"Herbáceo, folha verde, flor roxa, abundante no local","RFA30063",NA,NA,"42º30'24''W","20º13'59''S","520","520",NA,NA,NA,NA,NA,NA
"73","2020-03-04 11:49:22-03","UFRJ","RFA","26119","Preservedecimen","Plantae",NA,NA,"Fabaceae","Inga",NA,"Inga",NA,"F.M.B. Pereira",NA,"2000","12","16",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.525556","-20.209722",NA,NA,"Árvore 6 m de altura, 11 cm de DAP; folha verde, fruto verde, rara no local","RFA39720",NA,NA,"42º31'32''W","20º12'35''S","480","480",NA,NA,NA,NA,NA,NA
"74","2020-03-04 11:48:51-03","UFRJ","RFA","26133","Preservedecimen","Plantae",NA,NA,"Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F.M.B. Pereira",NA,"2000","12","17",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.506111","-20.233333",NA,NA,"Árvore, 6m de altura, 16cm de DAP, folha verde, fruto verde, comum no local.","RFA35452",NA,NA,"42º30'22''W","20º14'0''S","490","490","C.M. Vieira","2001","04","10",NA,NA
"75","2020-03-04 11:49:29-03","UFRJ","RFA","26069","Preservedecimen","Plantae",NA,NA,"Lamiaceae",NA,NA,NA,NA,"F. M. de B. Pereira",NA,"2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.516389","-22.199167",NA,NA,"Herbáceo, flor rosa, comum no local.","RFA38295",NA,NA,"42º30'59''W","22º11'57''S","444","444",NA,NA,NA,NA,NA,NA
"76","2020-03-04 11:49:35-03","UFRJ","RFA","25898","Preservedecimen","Plantae",NA,NA,"Lecythidaceae","Lecythis","lurida","Lecythis lurida","(Miers) S.A.Mori","Alexandre Quinet","20668","2000","12","07",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.528056","-20.204722",NA,NA,"Árvore, 8m de altura, 16cm de DAP, flores rosas, folha verde discolor, rara no local.","RFA38894",NA,NA,"42º31'41''W","20º12'17''S","465","465","M. Ribeiro","2016","07","14",NA,NA
"77","2020-03-04 11:49:22-03","UFRJ","RFA","25912","Preservedecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","cultratus","Lonchocarpus cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","Alexandre Quinet",NA,"2000","12","09",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.519444","-20.201111",NA,NA,"Árvore, 9m de altura, 15cm de DAP, flores verdes, folha verde discolor, comum no local.","RFA40362",NA,NA,"42º31'10''W","20º12'4''S","492","492","H. C. de Lima & L. F. G. da Silva","2001","12","17",NA,NA
"78","2020-03-04 11:49:22-03","UFRJ","RFA","25922","Preservedecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","cultratus","Lonchocarpus cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","Alexandre Quinet",NA,"2000","12","09",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.5225","-20.203611",NA,NA,"Árvore, 16m de altura, 31cm de DAP, flores roxas, folha verde discolor, comum no local","RFA40364",NA,NA,"42º31'21''W","20º12'13''S","492","492","H. C. de Lima & L. F. G. da Silva","2001","12","17",NA,NA
"79","2020-03-04 11:49:22-03","UFRJ","RFA","25923","Preservedecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","cultratus","Lonchocarpus cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","Alexandre Quinet",NA,"2000","12","09",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.5225","-20.203611",NA,NA,"Árvore, 9m de altura, 13cm de DAP, flores brancas, folha verde discolor, comum no local","RFA40365",NA,NA,"42º31'21''W","20º12'13''S","484","484","H. C. de Lima & L. F. G. da Silva","2002","02","17",NA,NA
"80","2020-03-04 11:49:48-03","UFRJ","RFA","25911","Preservedecimen","Plantae",NA,NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(Griseb.) Vázq.Avila","Alexandre Quinet",NA,"2000","12","09",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.527778",NA,NA,NA,"Árvore, 10 m de altura, 16cm de DAP, folha verde discolor, comum no local","RFA41830",NA,NA,"42º31'40''W","20º12'78''S","492","492","C. M. Vieira","2001","11","02",NA,NA
"81","2020-03-04 11:49:36-03","UFRJ","RFA","26120","Preservedecimen","Plantae",NA,NA,"Malvaceae",NA,NA,NA,NA,"F.M.B. Pereira",NA,"2000","12","16",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.525556","-20.209722",NA,NA,"Árvore 10 m de altura, 18 cm de DAP, folha verde, fruto marrom, rara no local","RFA37086",NA,NA,"42º31'32''W","20º12'35''S","480","480",NA,NA,NA,NA,NA,NA
"82","2020-03-04 11:49:48-03","UFRJ","RFA","25894","Preservedecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Alexandre Quinet","20546","2000","12","07",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.53","-20.2075",NA,NA,"Árvore, 9 m de altura, 19 cm de DAP, flores amarelas, folha verde discolor, comum no local.","RFA42106",NA,NA,"42º31'48''W","20º12'27''S","491","491","G. M. Barroso","2001","12","20",NA,NA
"83","2020-03-04 11:49:48-03","UFRJ","RFA","25928","Preservedecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Alexandre Quinet",NA,"2000","12","10",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.523333","-20.201944",NA,NA,"Árvore, 3 m de altura, 8 cm de DAP, flores brancas, folha verde discolor, rara no local.","RFA42103",NA,NA,"42º31'24''W","20º12'7''S","460","460","G. M. Barroso","2001","12","20",NA,NA
"84","2020-03-04 11:50:13-03","UFRJ","RFA","26118","Preservedecimen","Plantae",NA,NA,"Sapindaceae","Matayba","mollis","Matayba mollis","Radlk.","F. M. B. Pereira",NA,"2000","12","16",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.525556","-20.209722",NA,NA,"Árvore, 6m de altura, 13cm de DAP, folha verde, fruto preto, flor amarela, rara no local","RFA29461",NA,NA,"42º31'32''W","20º12'35''S","480","480","G. V. Sommer","2010","04","08",NA,NA
"85","2020-03-04 11:49:42-03","UFRJ","RFA","25948","Preservedecimen","Plantae",NA,NA,"Melastomataceae",NA,NA,NA,NA,"Alexandre Quinet",NA,"2000","12","11",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.532778","-20.2075",NA,NA,"Arbusto, 4m de altura, 11cm de DAP, flores brancas, folhas verde discolo, rara no local, mata de encosta dobre o solo argiloso, luminosidade intensa","RFA41298",NA,NA,"42º31'58''W","20º12'27''S","545","545",NA,NA,NA,NA,NA,NA
"86","2020-03-04 11:49:43-03","UFRJ","RFA","26106","Preservedecimen","Plantae",NA,NA,"Meliaceae",NA,NA,NA,NA,"F. M. de B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.519722","-20.208056",NA,NA,"Árvore, 7m de altura, 18cm de DAP, folha verde, flor branca, comum no local.","RFA41577",NA,NA,"42º31'11''W","20º12'29''S","565","565",NA,NA,NA,NA,NA,NA
"87","2020-03-04 11:48:21-03","UFRJ","RFA","25937","Preservedecimen","Plantae",NA,NA,"Acanthaceae","Mendoncia","puberula","Mendoncia puberula","Mart.","Alexandre Quinet",NA,"2000","12","10",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.526111","-20.200556",NA,NA,"Trepadeira, flores, brancas, folha verde discolor, rara no local.","RFA32232",NA,NA,"42º31'34''W","20º12'2''S","500","500","A. Quinet","2001","09","14",NA,NA
"88","2020-03-04 11:49:42-03","UFRJ","RFA","26083","Preservedecimen","Plantae",NA,NA,"Melastomataceae","Miconia",NA,"Miconia",NA,"F. M. de B. Pereira",NA,"2000","12","14",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.5275","-22.2025",NA,NA,"Arbusto, 4m de altura, 10cm de DAP, folha verde, flor branca, abundante no local.","RFA41195",NA,NA,"42º31'39''W","22º12'9''S","482","482",NA,NA,NA,NA,NA,NA
"89","2020-03-04 11:48:32-03","UFRJ","RFA","26064","Preservedecimen","Plantae",NA,NA,"Araceae","Monstera","adansonii","Monstera adansonii klotzschiana","(Schott) Madison","F. M. B. Pereira","21064","2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.513611","-22.2",NA,NA,"Epífeta, 5m de altura, 18cm de DAP, folha verde, fruto branco, flor branca","RFA32453",NA,NA,"42º30'49''W","22º12'0''S","376","376","M. Nadruz","2001","03","12","klotzschiana",NA
"90","2020-03-04 11:49:48-03","UFRJ","RFA","26089","Preservedecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,"F.M.B. Pereira",NA,"2000","12","14",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.525278","-22.205278",NA,NA,"Arbusto, 3 m de altura, 6 cm de DAP, folha verde, flor verde, comum no local","RFA42096",NA,NA,"42º31'31''W","22º12'19''S","464","464",NA,NA,NA,NA,NA,NA
"91","2020-03-04 11:49:48-03","UFRJ","RFA","26076","Preservedecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,"F.M.B. Pereira",NA,"2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.524444","-22.192778",NA,NA,"Arbusto 4 m de altura; 9 cm de DAP; folha verde; fruto verde, comum no local","RFA39071",NA,NA,"42º31'28''W","22º11'34''S","559","559",NA,NA,NA,NA,NA,NA
"92","2020-03-04 11:49:48-03","UFRJ","RFA","26078","Preservedecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,"F.M.B. Pereira",NA,"2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sussego","-42.522778","-22.193889",NA,NA,"Árvore 18 m de altura. DAP: 19 cm; folha verde; fruto preto; flor branca, rara no local","RFA42255",NA,NA,"42º31'22''W","22º11'38''S","560","560",NA,NA,NA,NA,NA,NA
"93","2020-03-04 11:49:48-03","UFRJ","RFA","25949","Preservedecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,"A. Quinet",NA,"2000","12","11",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.532778","-20.206667",NA,NA,"Arbusto 3 m de altura; 13 cm de DAP; folha verde discolor, rara no local","RFA39081",NA,NA,"42º31'58''W","20º12'24''S","531","531",NA,NA,NA,NA,NA,NA
"94","2020-03-04 11:49:48-03","UFRJ","RFA","102041","Preservedecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","costata","Myrcia costata","DC.","Alexandre Quinet",NA,"2000","12","11",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.5325","-20.207778",NA,NA,"Árvore, 8 m de altura, 16 cm de DAP, flores verdes, folha verde discolor, comum no local","RFA42129",NA,NA,"42º31'57''W","20º12'28''S","550","550","G.M. Barroso","2002","01","25",NA,NA
"95","2020-03-04 11:49:36-03","UFRJ","RFA","25903","Preservedecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella",NA,"Niedenzuella",NA,"Alexandre Quinet",NA,"2000","12","07",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.527778",NA,NA,NA,"Trepadeira, folha verde discolor, comum no local","RFA41051",NA,NA,"42º31'40''W","20º12'78''S",NA,NA,NA,"2015",NA,NA,NA,NA
"96","2020-03-04 11:49:54-03","UFRJ","RFA","25899","Preservedecimen","Plantae",NA,NA,"Nyctaginaceae",NA,NA,NA,NA,"Alexandre Quinet","20699","2000","12","08",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.527778","-20.206944",NA,NA,"Arbusto, 3m de altura, 5cm de DAP, folha verde discolor e comum no local.","RFA42269",NA,NA,"42º31'40''W","20º12'25''S",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-03-04 11:49:35-03","UFRJ","RFA","26134","Preservedecimen","Plantae",NA,NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","F. B. Pereira",NA,"2000","12","17",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.506111","-20.233333",NA,NA,"Árvore, 12m de altura, 31cm de DAP, folha verde, fruto verde.","RFA38683",NA,NA,"42º30'22''W","20º14'0''S","490","490","A. Quinet","2001","08","07",NA,NA
"98","2020-03-04 11:49:55-03","UFRJ","RFA","26321","Preservedecimen","Plantae",NA,NA,"Oleaceae",NA,NA,NA,NA,"F. M. de B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.519444","-20.206667",NA,NA,"Arvore, 8m de altura, 17cm de DAP, folha verde, flor verde e comum no local.","RFA42331",NA,NA,"42º31'10''W","20º12'24''S",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-03-04 11:50:08-03","UFRJ","RFA","26110","Preservedecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","marcgravii","Palicourea marcgravii","A.St.-Hil.","F. M. B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.519722","-20.208056",NA,NA,"Sub-arbusto, folha verde, flor rosa, abundante no local","RFA29104",NA,NA,"42º31'11''W","20º12'29''S","600","600","M. Gomes","2001","03","16",NA,NA
"100","2020-03-04 11:50:13-03","UFRJ","RFA","25892","Preservedecimen","Plantae",NA,NA,"Sapindaceae","Paullinia",NA,"Paullinia",NA,"A.Quinet","20486","2000","12","07",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.527778",NA,NA,NA,"Trepadeira, flores verdes, folha verde discolor.","RFA29484",NA,NA,"42º31'40''W","20º12'78''S","492","492",NA,NA,NA,NA,NA,NA
"101","2020-03-04 11:49:41-03","UFRJ","RFA","26131","Preservedecimen","Plantae",NA,NA,"Malvaceae","Pavonia","malacophylla","Pavonia malacophylla","(Link & Otto) Garcke","F; M. B. Pereira",NA,"2000","12","17",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.505278","-20.232778",NA,NA,"Sub-arbusto, folha verde, flor rosa, comum no local","RFA37050",NA,NA,"42º30'19''W","20º13'58''S","409","409","M. G. Bovini","2001","05","20",NA,NA
"102","2020-03-04 11:49:41-03","UFRJ","RFA","26130","Preservedecimen","Plantae",NA,NA,"Malvaceae","Peltaea","trinervis","Peltaea trinervis","(C.Presl) Krapov. & Cristóbal","F.M.B. Pereira",NA,"2000","12","17",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.504444","-20.233611",NA,NA,"Subarbusto, folha verde, flor amarela, comum no local","RFA37104",NA,NA,"42º30'16''W","20º14'1''S","489","489","M.G. Bovini","2001","05","25",NA,NA
"103","2020-03-04 11:49:23-03","UFRJ","RFA","26114","Preservedecimen","Plantae",NA,NA,"Fabaceae","Platymiscium","pubescens","Platymiscium pubescens","Micheli","F. M. B. Pereira",NA,"2000","12","16",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.522222","-22.2125",NA,NA,"Árvore, 20 m de altura, 18 cm de DAP, folha verde, flor marrom, comum no local","RFA40424",NA,NA,"42º31'20''W","22º12'45''S","475","475","H. C. de Lima & L. F. G. da Silva","2001","11","08",NA,NA
"104","2020-03-04 11:50:01-03","UFRJ","RFA","26100","Preservedecimen","Plantae",NA,NA,"Polygonaceae",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.519444","-20.206667",NA,NA,"Trepadeira, folha verde, flor verde, comum no local","RFA42656",NA,NA,"42º31'10''W","20º12'24''S","560","560",NA,NA,NA,NA,NA,NA
"105","2020-03-04 11:50:14-03","UFRJ","RFA","26123","Preservedecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","F. M. de B. Pereira",NA,"2000","12","16",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-41.525556","-20.209722",NA,NA,"Arbusto, 3 m de altura, 4 cm de DAP, folha verde, fruto amarelo, rara no local","RFA48613",NA,NA,"41º31'32''W","20º12'35''S","480","480","M. H. D. A. Monteiro","2006","07","03",NA,NA
"106","2020-03-04 11:50:08-03","UFRJ","RFA","26105","Preservedecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cephalantha","Psychotria cephalantha","(Müll. Arg.) Standl.","F. M. B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.519444","-20.206667",NA,NA,"Árvore, 6m de altura, 10cm de DAP, folha verde, fruto verde, comum no local. Cheiro forte de amendoim","RFA29171",NA,NA,"42º31'10''W","20º12'24''S","570","570","M. Gomes","2001","03","13",NA,NA
"107","2019-11-04 10:48:56-03","UFRJ","RFA","25921","Preservedecimen","Plantae",NA,NA,"Rubiaceae","Richardia","grandiflora","Richardia grandiflora","(Cham. & Schltdl.) Steud.","A.Quinet","31","2000","12","09",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.5225","-20.203611",NA,NA,"Flores brancas, folha verde discolor Habito: Erva","RFA29264",NA,NA,"42º31'21''W","20º12'13''S",NA,NA,"M.Gomes","2001","03","16",NA,NA
"108","2020-03-04 11:50:13-03","UFRJ","RFA","26092","Preservedecimen","Plantae",NA,NA,"Rutaceae",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","14",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.523889","-20.194722",NA,NA,"5m de altura, 7cm de DAP, folha verde, flor branca, rara no local","RFA29383",NA,NA,"42º31'26''W","20º11'41''S","467","467",NA,NA,NA,NA,NA,NA
"109","2020-03-04 11:50:13-03","UFRJ","RFA","26135","Preservedecimen","Plantae",NA,NA,"Rutaceae",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","17",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.506389","-22.233333",NA,NA,"8m de altura, 12cm de DAP, folha verde, flor amarela forte perfume agradável. Rara no local","RFA29381",NA,NA,"42º30'23''W","22º14'0''S","519","519",NA,NA,NA,NA,NA,NA
"110","2020-03-04 11:50:13-03","UFRJ","RFA","26079","Preservedecimen","Plantae",NA,NA,"Sapindaceae",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.522778","-22.193889",NA,NA,"Árvore, 16m de altura, 18cm de DAP, folha verde, fruto verde, rara no local","RFA29518",NA,NA,"42º31'22''W","22º11'38''S","556","556",NA,NA,NA,NA,NA,NA
"111","2020-03-04 11:50:14-03","UFRJ","RFA","26071","Preservedecimen","Plantae",NA,NA,"Sapotaceae",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.356944","-22.192778",NA,NA,"Arbusto, 4m de altura, 7cm de DAP, folha verde, abundante no local","RFA29551",NA,NA,"42º21'25''W","22º11'34''S","534","534",NA,NA,NA,NA,NA,NA
