"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","locality","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","yearIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","typeStatus"
"536","2020-01-27 19:00:16-03","UFMG","BHCB","93136","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina",NA,"Tibouchina","A.Juss.","Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore de 10m de altura, Flores e raque vináceas","Dicotyledon",NA,"100","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"537","2019-10-02 15:00:00-03","UFMG","BHCB","93175","PreservedSpecimen","Plantae","Myrtaceae","Eugenia",NA,"Eugenia","L.","Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore em interior de mata semidecídua, variando de 2-10m de altura. Frutos variando de verdes, amar","Dicotyledon",NA,"139","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"538","2019-10-02 15:02:39-03","UFMG","BHCB","93138","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","hastisepala","Psychotria hastisepala","Müll.Arg.","Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Arvoreta em interior de mata semidecídua. Flores brancas","Dicotyledon",NA,"102","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"539","2020-01-27 19:00:16-03","UFMG","BHCB","93130","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina",NA,"Tibouchina","A.Juss.","Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore em borda de mata, 4m de altura. Flores lilases e frutos imaturos verdes","Dicotyledon",NA,"94","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"540","2019-10-02 14:53:09-03","UFMG","BHCB","93315","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","medusae","Croton medusae","Müll.Arg.","Mota, NFO; Viana, PL","2005","07","14","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"BHCB050090",NA,NA,"Pedra do Sino Hotel Fazenda.","Arbusto, flores cremes; em borda de mata","Dicotyledon",NA,"279","Southern America",NA,"2019",NA,"23079","auto","05",NA,"1200","1200",NA,NA,NA,NA
"541","2019-10-02 15:03:01-03","UFMG","BHCB","93360","PreservedSpecimen","Plantae","Salicaceae","Casearia","sylvestris","Casearia sylvestris","Sw.","Mota, NFO; Viana, PL","2005","07","13","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore de 3 m. de altura em borda de mata. Flores cremes","Dicotyledon",NA,"324","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"542","2019-10-02 14:53:33-03","UFMG","BHCB","93155","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore em campo, próximo a mata. Frutos imaturos verdes, cálice verde a avernalhado, corola branca a","Dicotyledon",NA,"119","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"543","2019-10-02 15:03:17-03","UFMG","BHCB","93750","PreservedSpecimen","Plantae","Sapotaceae","Pouteria",NA,"Pouteria",NA,"Mota, NFO; Viana, PL","2005","08","27","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore com látex branco, próximo da mata","Dicotyledon",NA,"355","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"544","2019-10-02 15:02:05-03","UFMG","BHCB","93176","PreservedSpecimen","Plantae","Rubiaceae","Amaioua","guianensis","Amaioua guianensis","Aubl.","Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore em interior de mata seidecídua, 5m de altura. Frutos lilases","Dicotyledon",NA,"140","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"545","2019-10-02 14:59:30-03","UFMG","BHCB","93197","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Mota, NFO; Viana, PL","2005","04","30","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore no campo, 12-15m de altura","Dicotyledon",NA,"161","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"546","2019-10-02 14:55:23-03","UFMG","BHCB","93264","PreservedSpecimen","Plantae","Lauraceae","Ocotea",NA,"Ocotea","Aubl.","Mota, NFO; Stehmann, JR","2005","06","04","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore de 7 m. de altura, subbosque. Frutos imaturos verdes","Dicotyledon",NA,"228","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"547","2019-10-02 15:02:37-03","UFMG","BHCB","93170","PreservedSpecimen","Plantae","Rubiaceae","Psychotria",NA,"Psychotria","L.","Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Arbusto em interior de mata semidecídua, 1,5-2m de altura. Frutos imaturos verdes","Dicotyledon",NA,"134","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"548","2019-10-02 15:03:01-03","UFMG","BHCB","93263","PreservedSpecimen","Plantae","Salicaceae","Casearia","sylvestris","Casearia sylvestris","Sw.","Mota, NFO; Stehmann, JR","2005","06","04","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore de 7 m. de altura em borda de mata. Botões florais verdes","Dicotyledon",NA,"227","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"549","2019-10-02 14:59:53-03","UFMG","BHCB","93739","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","obversa","Calyptranthes obversa","O.Berg","Mota, NFO; Viana, PL","2005","08","27","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Arbusto no interior de mata. Frutos imaturos verdes e maturos vermelhos","Dicotyledon",NA,"344","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"550","2019-10-02 14:49:00-03","UFMG","BHCB","93166","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.","Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"BHCB008917",NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore próximo à casa azul, 6m de altura. Botões florais verdes; árvore próximo à casa azul, 6m, botões florais verdes","Dicotyledon",NA,"130","Southern America",NA,"2012",NA,"23079","auto","02",NA,"1050","1050",NA,NA,NA,NA
"551","2019-10-02 15:02:37-03","UFMG","BHCB","93272","PreservedSpecimen","Plantae","Rubiaceae","Psychotria",NA,"Psychotria","L.","Mota, NFO; Stehmann, JR","2005","06","04","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Erva em subbosque, frutos verdes imaturos","Dicotyledon",NA,"236","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"552","2019-10-02 14:55:23-03","UFMG","BHCB","93311","PreservedSpecimen","Plantae","Lauraceae","Ocotea",NA,"Ocotea","Aubl.","Mota, NFO; Viana, PL","2005","07","14","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Arbusto de 1m. de altura, fruto verde e cálice vermelho","Dicotyledon",NA,"275","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"553","2019-10-02 15:00:23-03","UFMG","BHCB","93198","PreservedSpecimen","Plantae","Myrtaceae","Myrcia",NA,"Myrcia","DC.","Mota, NFO; Viana, PL","2005","04","30","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore no camp, 8m de altura. Flores cremes","Dicotyledon",NA,"162","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"554","2019-10-02 14:48:37-03","UFMG","BHCB","93296","PreservedSpecimen","Plantae","Apocynaceae","Blepharodon",NA,"Blepharodon","Decne.","Mota, NFO; Stehmann, JR","2005","06","05","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Erva trepadeira em borda de mata. Frutos imaturos verdes. Látex branco","Dicotyledon",NA,"260","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"555","2019-10-02 14:53:11-03","UFMG","BHCB","93216","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","brasiliensis","Dalechampia brasiliensis","Lam.","Mota, NFO; Viana, PL","2005","04","30","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"BHCB008241",NA,NA,"Pedra do Sino Hotel Fazenda.","Escandente em borda de mata. Frutos imaturos verdes; escandente em borda de mata, frutos imaturos verdes","Dicotyledon",NA,"180","Southern America",NA,"2006",NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"556","2019-10-02 15:01:36-03","UFMG","BHCB","93760","PreservedSpecimen","Plantae","Plantaginaceae","Bacopa",NA,"Bacopa",NA,"Mota, NFO; Viana, PL","2005","08","27","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Erva terrestre em área brejosa. Flores lilases","Dicotyledon",NA,"365","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"557","2019-10-02 15:03:06-03","UFMG","BHCB","93220","PreservedSpecimen","Plantae","Sapindaceae","Dilodendron",NA,"Dilodendron",NA,"Mota, NFO; Viana, PL","2005","04","30","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore em campo, 15m de altura. Frutos imaturos verdes e flores cremes, anteras amarelas","Dicotyledon",NA,"184","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"558","2019-10-02 14:53:09-03","UFMG","BHCB","93269","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","muricatus","Croton muricatus","Vahl","Mota, NFO; Stehmann, JR","2005","06","04","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Arbusto de aproximadamente 3 m. de altura, barranco na beira da estrada. Flores masculinas cremes, f","Dicotyledon",NA,"233","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"559","2019-10-02 14:55:13-03","UFMG","BHCB","93295","PreservedSpecimen","Plantae","Lamiaceae","Salvia",NA,"Salvia",NA,"Mota, NFO; Stehmann, JR","2005","06","05","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Erva no interior de mata. Cálice verde e corola vermelha","Dicotyledon",NA,"259","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"560","2019-10-02 14:55:13-03","UFMG","BHCB","93238","PreservedSpecimen","Plantae","Lamiaceae","Salvia",NA,"Salvia",NA,"Mota, NFO; Viana, PL","2005","05","01","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Erva terrestre em interior de mata semidecídua, área brejosa. Flor vermelha","Dicotyledon",NA,"202","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"561","2019-10-02 15:08:29-03","UFMG","BHCB","93318","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Mota, NFO; Viana, PL","2005","07","14","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Erva decumbente no interior de mata, coleta incompleta","Monocotyledon",NA,"282","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"562","2019-10-02 14:57:05-03","UFMG","BHCB","93756","PreservedSpecimen","Plantae","Melastomataceae","Miconia",NA,"Miconia","Ruiz & Pav.","Mota, NFO; Viana, PL","2005","08","27","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore com 5 m de altura no interior de mata. Frutos imaturos verdes","Dicotyledon",NA,"361","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"563","2019-10-02 15:08:23-03","UFMG","BHCB","93146","PreservedSpecimen","Plantae","Poaceae","Ichnanthus",NA,"Ichnanthus",NA,"Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Erva estolonífera no interior de mata semidecídua. Espiguetas verdes","Monocotyledon",NA,"110","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"564","2019-10-02 14:55:25-03","UFMG","BHCB","93286","PreservedSpecimen","Plantae","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Mota, NFO; Stehmann, JR","2005","06","04","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"BHCB046356",NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore de 6-8 m de altura no campo. Frutos imaturos verdes","Dicotyledon",NA,"250","Southern America",NA,"2008",NA,"23079","auto","12",NA,"1200","1200",NA,NA,NA,NA
"565","2019-10-02 15:01:53-03","UFMG","BHCB","93303","PreservedSpecimen","Plantae","Primulaceae","Myrsine",NA,"Myrsine",NA,"Mota, NFO; Stehmann, JR","2005","06","05","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore com 5 m. de altura no interior de mata. Botões florais esverdeados","Dicotyledon",NA,"267","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"566","2019-10-02 15:01:53-03","UFMG","BHCB","93128","PreservedSpecimen","Plantae","Primulaceae","Myrsine",NA,"Myrsine",NA,"Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvorea de 3-8m de altura. Botões florais imaturos e flores cremes","Dicotyledon",NA,"92","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"567","2019-10-02 14:57:05-03","UFMG","BHCB","93746","PreservedSpecimen","Plantae","Melastomataceae","Miconia",NA,"Miconia","Ruiz & Pav.","Mota, NFO; Viana, PL","2005","08","27","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Arbusto de 2m. de altura em borda de mata, próximo a curso de água. Flores cremes","Dicotyledon",NA,"351","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"568","2019-10-02 14:57:05-03","UFMG","BHCB","93735","PreservedSpecimen","Plantae","Melastomataceae","Miconia",NA,"Miconia","Ruiz & Pav.","Mota, NFO; Viana, PL","2005","08","27","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Arbusto de 3,5 m. de altura no interior de mata. Flores cremes","Dicotyledon",NA,"340","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"569","2019-10-02 14:54:11-03","UFMG","BHCB","93308","PreservedSpecimen","Plantae","Fabaceae","Machaerium",NA,"Machaerium",NA,"Mota, NFO; Viana, PL","2005","07","14","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore de 10 m. de altura, fruto vermelho esverdeado","Dicotyledon",NA,"272","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"570","2019-10-02 15:08:23-03","UFMG","BHCB","93151","PreservedSpecimen","Plantae","Poaceae","Ichnanthus",NA,"Ichnanthus",NA,"Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Erva escandente em interior de mata semidecídua, próximo a nascente de riacho. Aspecto bambusoide","Monocotyledon",NA,"115","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"571","2019-10-02 15:01:33-03","UFMG","BHCB","93210","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Mota, NFO; Viana, PL","2005","04","30","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore em interior de mata, 4m de altura","Dicotyledon",NA,"174","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"572","2019-10-02 14:54:11-03","UFMG","BHCB","93199","PreservedSpecimen","Plantae","Fabaceae","Machaerium",NA,"Machaerium",NA,"Mota, NFO; Viana, PL","2005","04","30","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore no campo, 7m de altura. Frutos verdes com alas avermelhadas","Dicotyledon",NA,"163","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"573","2019-10-02 14:54:11-03","UFMG","BHCB","93171","PreservedSpecimen","Plantae","Fabaceae","Machaerium",NA,"Machaerium",NA,"Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore em pastagem, variando de 10-12m de altura","Dicotyledon",NA,"135","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"574","2019-10-02 14:55:51-03","UFMG","BHCB","93206","PreservedSpecimen","Plantae","Malpighiaceae","Banisteriopsis",NA,"Banisteriopsis",NA,"Mota, NFO; Viana, PL","2005","04","30","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Arbusto em borda de mata. Flores amarelas","Dicotyledon",NA,"170","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"575","2019-10-02 15:08:23-03","UFMG","BHCB","93207","PreservedSpecimen","Plantae","Poaceae","Ichnanthus",NA,"Ichnanthus",NA,"Mota, NFO; Viana, PL","2005","04","30","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Erva escandente em borda de mata","Monocotyledon",NA,"171","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"576","2019-10-02 14:54:46-03","UFMG","BHCB","93731","PreservedSpecimen","Plantae","Fabaceae","Vigna",NA,"Vigna",NA,"Mota, NFO; Viana, PL","2005","08","27","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Liana, no interior de mata. Flores brancas, sendo a base do estandarte lilás com bordas brancas. Cál","Dicotyledon",NA,"336","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"577","2019-10-02 15:05:52-03","UFMG","BHCB","93149","PreservedSpecimen","Plantae","Araceae","Anthurium",NA,"Anthurium","Schott.","Mota, NFO; Viana, PL","2005","04","29","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"BHCB037095","BHCB037095 BHCB037095_01",NA,"Pedra do Sino Hotel Fazenda.","Erva terrestre no interior de mata semidecídua. Espiga e frutos imaturos verdes","Monocotyledon",NA,"113","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"578","2019-10-02 14:55:03-03","UFMG","BHCB","93189","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila",NA,"Aegiphila",NA,"Mota, NFO; Viana, PL","2005","04","30","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Árvore de 3-10 m de altura no início da trilha da matinha","Dicotyledon",NA,"153","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1050","1050",NA,NA,NA,NA
"579","2019-10-02 14:54:46-03","UFMG","BHCB","93359","PreservedSpecimen","Plantae","Fabaceae","Vigna",NA,"Vigna",NA,"Mota, NFO; Viana, PL","2005","07","13","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Liana, flores cremes com máculas lilases","Dicotyledon",NA,"323","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
"580","2019-10-02 14:54:46-03","UFMG","BHCB","93342","PreservedSpecimen","Plantae","Fabaceae","Vigna",NA,"Vigna",NA,"Mota, NFO; Viana, PL","2005","07","15","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"Pedra do Sino Hotel Fazenda.","Erva trepadeira, corola lilás, cálice verde com matizes vináceas","Dicotyledon",NA,"306","Southern America",NA,NA,NA,"23079","auto",NA,NA,"1200","1200",NA,NA,NA,NA
