"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","previousCatalogNumber","class","individualCount","relatedCatalogItem","sex"
"262","2020-03-09 08:20:37-03","UFPR","UPCB","82873","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pleroma","marinana","Pleroma marinana","P.J.F.Guim. & Fraga","Goldenberg, R.","2015","Magnago, L.F.S.","1462","2006","09","28",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-52.514","-31.352","-52.514","-31.352",NA,"Arbusto 1,5m de alt. Flores roxas. Rupícola ao sol.","UPCB0036688",NA,NA,"150","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-10-11 11:16:36-03","UFPR","UPCB","77452","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Salvia","sellowiana","Salvia sellowiana","Benth.","Mota, M.","2018","Forzza, R.C. | Amaral, J.A. | Pellegrini, M.O.O.","7565","2013","04","20",NA,"Brasil","Espírito Santo","Marilândia","Distrito de Alto Liberdade, Pedra do Cruzeiro. Floresta Ombrófila na base do do inselbergue. Elev.: 375m.","-40.548056","-19.351389","-40.548056","-19.351389",NA,"Arbusto, ca. 1,5m alt. Flores com cálice verde; corola e estames vermelhos..","UPCB0036768","UPCB0036768",NA,NA,NA,"07","10",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-03-09 08:20:43-03","UFPR","UPCB","82693","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","manicata","Tibouchina manicata","Cogn.","Goldenberg, R.","2015","Demuner, V.","4780","2007","12","12",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549","-19.346","-40.549","-19.346",NA,"Arbusto 1m, botões florais, flores pétalas azuis, sépalas verdes. Afloramento rochoso..",NA,NA,NA,"300","630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-09-03 16:08:41-03","UNESP-IBILCE","SJRP","33943","S","Plantae","Tracheophyta","Oxalidales","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.",NA,NA,"V. Demuner, L.F.S. Magnago, M. Belisário, Elias Bausen","1692","2006","01","18","América do Sul","Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro)","-40.5416984558105","-19.4127998352051","40°33'03,6","20°8'3",NA,"Geografia: Árvore de 20 metros, frutos abertos marrons, interior de mata, pedregosa na base afloramente rochosos (gruta à base da mata).",NA,NA,NA,NA,NA,NA,NA,NA,"21644","auto",NA,"Magnoliopsida",NA,NA,NA
"266","2019-09-03 16:08:41-03","UNESP-IBILCE","SJRP","33991","S","Plantae","Tracheophyta","Oxalidales","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana","K.Schum.","Sampaio, D.","2015","A.A.da Luz","227","2004","09","02","América do Sul","Brasil","Espírito Santo","Marilândia","Marilândia","-40.5416984558105","-19.4127998352051",NA,NA,NA,"Geografia: porte arbóreo, botão floral verde, flor branca, fruto maduro marrom e imaturo verde, seiva incolor, casca áspera, 5 metros de altura, diâmetro da copa de 2 metros.",NA,NA,NA,NA,NA,"05","05",NA,"21644","auto",NA,"Magnoliopsida",NA,NA,NA
"267","2017-09-14 11:48:17-03","MBML","MBML-HERBARIO","30372",NA,"Plantae",NA,NA,"Menispermaceae","Abuta","convexa","Abuta convexa",NA,"J.S. Sousa/14-09-2015",NA,"V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4257","2007","06","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549167","-19.345833","40W32'57","19S20'45",NA,"Liana 7m, frutos amarelos. Interior de mata.","MBML030372","MBML030372",NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-02-19 14:09:50-03","MBML","MBML-HERBARIO","28622",NA,"Plantae",NA,NA,"Malvaceae","Abutilon","rufivellum","Abutilon rufivellum",NA,"C. Takeuchi/03-XI-2011",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","876","2006","04","18",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro, propr.: Aguilar.","-40.550833","-19.348056","40W33'3","19S20'53",NA,"Arbusto 3m de alt. Flores brancas com estames amarelos. Interior da floresta (Cruzeiro a gruta).","MBML028622","MBML028622",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-09-14 11:45:08-03","MBML","MBML-HERBARIO","29503",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha",NA,"Acalypha",NA,NA,NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3345","2007","03","21",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549389","-19.345972","40W32'57,8","19S20'45,5",NA,"Arbusto inflorescência verde. Interior de mata.","MBML029503","MBML029503",NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2017-09-14 11:51:44-03","MBML","MBML-HERBARIO","26874",NA,"Plantae",NA,NA,"Scrophulariaceae","Achetaria","platychila","Achetaria platychila",NA,"André Vito Scatigna/Março-2016",NA,"V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1607","2006","01","18",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Herbácea 40cm, flor roxa. Solo raso, sobre rocha, (Cruzeiro a gruta).","MBML026874",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2017-09-14 11:51:44-03","MBML","MBML-HERBARIO","28515",NA,"Plantae",NA,NA,"Scrophulariaceae","Achetaria","platychila","Achetaria platychila",NA,"André Vito Scatigna/Março-2016",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","859","2006","04","18",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro, propr.: Aguilar.","-40.550833","-19.348056","40W33'3","19S20'53",NA,"Arbusto, flores roxas.. Rupícula ao sol (Cruzeiro a gruta).","MBML028515",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2017-09-14 11:49:05-03","MBML","MBML-HERBARIO","26759",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","limae","Acianthera limae",NA,"A. P. Fontana","2006","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1641","2006","01","18",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Rupícola, botões florais, flores vinho, ÁLCOOL/CULTIVO. Solo raso, sobre rocha, (Cruzeiro a gruta","MBML026759",NA,NA,"150","150","02","10",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-03-11 15:57:07-03","MBML","MBML-HERBARIO","30319",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","pectinata","Acianthera pectinata",NA,"H.L. Silva/16-01-2020",NA,"V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4266","2007","06","14",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Sônia (Reinaldo Bautz)","-40.535556","-19.335556","40W32'8","19S20'8",NA,"Rupícola flores amarelas (ÁLCOOL). Interior de mata.","MBML030319",NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-03-10 12:53:06-03","MBML","MBML-HERBARIO","30293",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","teres","Acianthera teres",NA,"H.L. Silva/16-01-2020",NA,"V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4236","2007","06","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Herbácea frutos vináceos. Afloramento rochoso.","MBML030293",NA,NA,"630","630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2017-09-14 11:42:47-03","MBML","MBML-HERBARIO","30341",NA,"Plantae",NA,NA,"Bignoniaceae","Adenocalymma",NA,"Adenocalymma",NA,NA,NA,"V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4219","2007","06","12",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio. Lorenccini","-40.515278","-19.354444","40W30'55","19S21'16",NA,"Liana 3m frutos verdess. Borda de mata.","MBML030341","MBML030341",NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2017-09-14 11:42:48-03","MBML","MBML-HERBARIO","29489",NA,"Plantae",NA,NA,"Bignoniaceae","Adenocalymma","macrophyllum","Adenocalymma macrophyllum",NA,"A.R. Zuntini/20-01-2010",NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3413","2007","03","22",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944","40W30'51","19S21'7",NA,"Arbusto 2m, botões florais, flores amarelas. Interior de mata.","MBML029489","MBML029489",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-08-08 16:44:27-03","MBML","MBML-HERBARIO","30989",NA,"Plantae",NA,NA,"Bignoniaceae","Adenocalymma","macrophyllum","Adenocalymma macrophyllum",NA,"L.H.M. Fonseca/09-09-2013",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","824","2006","04","18",NA,"Brasil","Espírito Santo","Marilândia","Alto Moacir, Pedra do Cruzeiro, propr.: Aguilar","-40.558611","-19.348056","40W33'31","19S20'53",NA,"Arbusto escandente 3m de alt. Flores amarelas. Borda da mata (Gruta a base).","MBML030989","MBML030989",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2017-09-14 11:42:48-03","MBML","MBML-HERBARIO","32380",NA,"Plantae",NA,NA,"Bignoniaceae","Adenocalymma","macrophyllum","Adenocalymma macrophyllum",NA,"L.H.M. Fonseca/09-09-2013",NA,"V. Demuner; T. A. Cruz, M.Belizário.","4719","2007","12","11",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini","-40.516","-19.354444","40W30'57,6","19S21'16",NA,"Arbusto 5m, botões florais, flores amarelas. Interior de mata alterada.","MBML032380","MBML032380",NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2017-09-14 11:42:48-03","MBML","MBML-HERBARIO","32986",NA,"Plantae",NA,NA,"Bignoniaceae","Adenocalymma","subsessilifolium","Adenocalymma subsessilifolium",NA,"A.R. Zuntini/20-01-2010",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1449","2006","09","27",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Reinaldo Bautz","-40.534722","-19.3325","40W32'5","19S19'57",NA,"Liana flores amareladas. Mata beira de estrada.","MBML032986","MBML032986",NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-06-13 08:40:34-03","MBML","MBML-HERBARIO","32867",NA,"Plantae",NA,NA,"Bignoniaceae","Adenocalymma","validum","Adenocalymma validum",NA,"R.S. Ribeiro/12-06-2019",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1405","2006","09","26",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Arbusto 2m de alt. Frutos verdes. Mata Beira de estrada.","MBML032867","MBML032867",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2018-03-14 14:30:35-03","MBML","MBML-HERBARIO","26050",NA,"Plantae",NA,NA,"Pteridaceae","Adiantopsis","radiata","Adiantopsis radiata",NA,"C. Mynssen/I-VIII-2006",NA,"V. Demuner; et al","1666","2006","01","18",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro)","-40.541667","-19.413056","40W32'30","19S24'47",NA,"Soros verdes, pecíolo preto. Solo raso, sobre rocha, (Cruzeiro a gruta).","MBML026050","MBML026050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2017-09-14 11:50:34-03","MBML","MBML-HERBARIO","27297",NA,"Plantae",NA,NA,"Pteridaceae","Adiantum","deflectens","Adiantum deflectens",NA,"P. Labiak/10-07-2007",NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2635","2006","07","14",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini","-40.516","-19.354444","40W30'57,6","19S21'16",NA,"Rupícola soros marrom. Fundo de vale.","MBML027297","MBML027297",NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2017-09-14 11:50:34-03","MBML","MBML-HERBARIO","31732",NA,"Plantae",NA,NA,"Pteridaceae","Adiantum","dolosum","Adiantum dolosum",NA,"M. Guerra Santos/21-XI-2007",NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3485","2007","09","13",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Prop. Delclecio","-40.514167","-19.351944","40W30'51","19S21'7",NA,"Terrestre, folhas de cor verde, soros de cor marrom. Fundo de vale.","MBML031732","MBML031732",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2017-09-14 11:43:14-03","MBML","MBML-HERBARIO","27320",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae",NA,"R.R. Vervloet/28-01-2008",NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2610","2006","07","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Rupícola frutos laranja com ápice vinho. Interior de mata.","MBML027320","MBML027320",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-09-14 11:43:14-03","MBML","MBML-HERBARIO","30288",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae",NA,"R.R. Vervloet/28-01-2008",NA,"V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4246","2007","06","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549167","-19.345833","40W32'57","19S20'45",NA,"Rupícola frutos vermelho escuro. Interior de mata.","MBML030288","MBML030288",NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2017-09-14 11:43:14-03","MBML","MBML-HERBARIO","31703",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae",NA,"T.S. Coser/20-06-2011",NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3473","2007","09","12",NA,"Brasil","Espírito Santo","Marilândia","Pedra do Cruzeiro. Aguilar","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Rupícula, frutos imaturos de cor vinho. Mata.","MBML031703","MBML031703",NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2017-09-14 11:43:14-03","MBML","MBML-HERBARIO","27422",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","lamarchei","Aechmea lamarchei",NA,"T.S. Coser/14-06-2012",NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2606","2006","07","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Rupícola botões florais, flores amarelas, brácteas vermelhas. Afloramento rochso, boa camada de solo, sombra.","MBML027422","MBML027422",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2017-09-14 11:43:14-03","MBML","MBML-HERBARIO","29522",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","lamarchei","Aechmea lamarchei",NA,"T.S. Coser/14-06-2012",NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3391","2007","03","22",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944","40W30'51","19S21'7",NA,"Herbácea botões florais, flores amarelas, brácteas vermelhas, escapo central. Afloramento rochoso com muito substrato.","MBML029522","MBML029522_1 MBML029522_2",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2017-09-14 11:43:14-03","MBML","MBML-HERBARIO","32807",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","maasii","Aechmea maasii",NA,"T.S. Coser/20-06-2011",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1441","2006","09","27",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Reinaldo Bautz","-40.534722","-19.3325","40W32'5","19S19'57",NA,"Terrestre. Brácteas vermelhas. Frutos bege. Mata em regeneração.","MBML032807","MBML032807",NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2017-09-14 11:43:14-03","MBML","MBML-HERBARIO","27299",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","macrochlamys","Aechmea macrochlamys",NA,"T.S. Coser & T. Wendt/30-08-2008",NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2604","2006","07","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Terrestre brácteas rosas, pétalas lilás claro com ápice roxo. Afloramento rochso, boa camada de solo, sombra.","MBML027299","MBML027299_1 MBML027299_2 MBML027299_3",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
