"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","individualCount","relatedCatalogItem"
"46","2019-12-16 16:55:48-03","NYBG","NYBG","423872","PreservedSpecimen","Plantae","Basellaceae","Anredera","cordifolia","Anredera cordifolia","(Ten.) Steenis",NA,"A. C. Brade","1946","05","31","Brazil","Espírito Santo","Itaguaçu","Jatiboca","-40.884085","-19.954583","-40.884085","-19.954583","NY00423872","NY00423872","Magnoliophyta","Caryophyllales","18501","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=543985 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-12-16 17:44:24-03","NYBG","NYBG","884426","PreservedSpecimen","Plantae","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","S. R. Profíce","A. C. Brade","1946","05","17","Brazil","Espírito Santo","Itaguaçu","Jatiboca.","-40.884085","-19.954583","-40.884085","-19.954583","NY00884426","NY00884426","Magnoliophyta","Lamiales","18309","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954079 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-12-16 19:12:16-03","NYBG","NYBG","809766","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","auriculatum","Asplenium auriculatum","Sw.","L. Sylvestre","A. C. Brade","1946","05","31","Brazil","Espírito Santo","Itaguacu","Jatiboca, Mun. de Itaguassú","-40.861803","-19.962184","-40.861803","-19.962184","NY00809766","NY00809766","Pteridophyta","Polypodiales","18502","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=810616 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1999","900","900",NA,NA,NA,NA,NA,NA,NA
"49","2020-01-06 13:03:04-03","NYBG","NYBG","1016609","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","claussenii","Asplenium claussenii","Hieron.","A. C. Brade","A. C. Brade","1946","05","15","Brazil","Espírito Santo","Itaguaçu","Jatiboca.","-40.884085","-19.954583","-40.884085","-19.954583","NY01016609","NY01016609","Pteridophyta","Polypodiales","18233","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1180264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1946",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-12-16 19:12:17-03","NYBG","NYBG","809778","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","cristatum","Asplenium cristatum","Lam.","A. C. Brade","A. C. Brade","1946","05","27","Brazil","Espírito Santo","Itaguacu","Jatiboca, Municipio de Itaguassú","-40.884085","-19.954583","-40.884085","-19.954583","NY00809778","NY00809778","Pteridophyta","Polypodiales","18431","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=810703 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1946",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-12-16 17:49:47-03","NYBG","NYBG","499311","PreservedSpecimen","Plantae","Plantaginaceae","Bacopa","stricta","Bacopa stricta","(Schrad.) Edwall","G. M. Barroso","A. C. Brade","1946","05","17","Brazil","Espírito Santo","Itaguaçu","Limoeiro-Santa Maria.","-40.8556","-19.8019","-40.8556","-19.8019","NY00499311","NY00499311","Magnoliophyta","Lamiales","18262","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=532717 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1950",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-12-16 17:37:43-03","NYBG","NYBG","645102","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) K.Schum.","P. G. Delprete","A. C. Brade","1946","05","15","Brazil","Espírito Santo","Itaguaçu","Jatiboca","-40.884085","-19.954583","-40.884085","-19.954583","NY00645102","NY00645102","Magnoliophyta","Gentianales","18211","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261115 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-12-16 17:37:43-03","NYBG","NYBG","645103","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) K.Schum.","P. G. Delprete","A. C. Brade","1946","05","15","Brazil","Espírito Santo","Itaguaçu","Jatiboca","-40.884085","-19.954583","-40.884085","-19.954583","NY00645103","NY00645103","Magnoliophyta","Gentianales","18211","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261116 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-12-16 16:59:09-03","NYBG","NYBG","118619","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis","Brade","A. F. Cholewa","A. C. Brade","1946","05","13","Brazil","Espírito Santo","Itaguaçu","Jatiboca.","-40.884085","-19.954583","-40.884085","-19.954583","NY00118619","NY00118619 NY00118619_01","Magnoliophyta","Cucurbitales","18200","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363326 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"isotype","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-12-16 19:14:58-03","NYBG","NYBG","886660","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","nitidum","Campyloneurum nitidum","(Kaulf.) C.Presl","F. B. Matos; P. H. Labiak E.","P. H. Labiak E.","2007","07","17","Brazil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu).","-40.9803","-19.7411","-40.9803","-19.7411","NY00886660",NA,"Pteridophyta","Polypodiales","4163","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032023 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2007","1300","1300",NA,NA,NA,NA,NA,NA,NA
"56","2019-12-16 18:00:02-03","NYBG","NYBG","455906","PreservedSpecimen","Plantae","Clusiaceae","Clusia","marizii","Clusia marizii","Gomes da Silva","V. Bittrich","A. C. Brade","1946","01","01","Brazil","Espírito Santo","Itaguaçu","Alto Limoeiro","-40.8556","-19.8019","-40.8556","-19.8019","NY00455906","NY00455906","Magnoliophyta","Malpighiales","18040","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423194 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1995",NA,NA,NA,NA,"12","01",NA,NA,NA
"57","2019-12-16 17:49:47-03","NYBG","NYBG","499331","PreservedSpecimen","Plantae","Plantaginaceae","Conobea","scoparioides","Conobea scoparioides","(Cham. & Schltdl.) Benth.","G. M. Barroso","A. C. Brade","1946","05","20","Brazil","Espírito Santo","Itaguaçu","Alto Limoeiro.","-40.8556","-19.8019","-40.8556","-19.8019","NY00499331","NY00499331","Magnoliophyta","Lamiales","18315","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=103165 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1950",NA,NA,NA,NA,"04","14",NA,NA,NA
"58","2019-12-16 19:13:25-03","NYBG","NYBG","815743","PreservedSpecimen","Plantae","Dennstaedtiaceae","Dennstaedtia","cicutaria","Dennstaedtia cicutaria","(Sw.) T.Moore","A. C. Brade","A. C. Brade","1946","05","23","Brazil","Espírito Santo","Itaguaçu","Sta. Maria - Alto Limoeiro.","-40.8556","-19.8019","-40.8556","-19.8019","NY00815743","NY00815743","Pteridophyta","Polypodiales","18371","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=708841 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1946",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-12-16 17:44:39-03","NYBG","NYBG","484219","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Nees","M. H. Nee","A. C. Brade","1946","05","13","Brazil","Espírito Santo","Itaguaçu","Jatiboca","-40.884085","-19.954583","-40.884085","-19.954583","NY00484219","NY00484219","Magnoliophyta","Lamiales","18162","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=318086 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-12-16 18:48:57-03","NYBG","NYBG","566008","PreservedSpecimen","Plantae","Moraceae","Dorstenia","turnerifolia","Dorstenia turnerifolia","Fisch. & C.A.Mey.","J. P. P. Carauta","A. C. Brade","1946","05","15","Brazil","Espírito Santo","Itaguaçu","Jatiboca","-40.884085","-19.954583","-40.884085","-19.954583","NY00566008","NY00566008","Magnoliophyta","Rosales","56452","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=304515 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1978",NA,NA,NA,NA,"01","30",NA,NA,NA
"61","2019-12-16 19:16:14-03","NYBG","NYBG","1522546","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","majestosa","Doryopteris majestosa","Yesilyurt","J. C. Yesilyurt","A. C. Brade","1946","05","31","Brazil","Espírito Santo","Itaguacu","Jatiboca, Mun. de Itaguassú","-40.861803","-19.962184","-40.861803","-19.962184","NY01522546","NY01522546","Pteridophyta","Polypodiales","18503","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1753459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2010","900","900",NA,NA,NA,NA,NA,NA,NA
"62","2019-12-16 19:11:42-03","NYBG","NYBG","886572","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","asplenioides","Hymenophyllum asplenioides",NA,"F. B. Matos; P. H. Labiak E.","P. H. Labiak E.","2007","07","17","Brazil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu).","-40.9803","-19.7411","-40.9803","-19.7411","NY00886572",NA,"Pteridophyta","Hymenophyllales","4170","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030906 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2007","1360","1360",NA,NA,NA,NA,NA,NA,NA
"63","2019-12-16 19:11:57-03","NYBG","NYBG","886571","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","hirsutum","Hymenophyllum hirsutum",NA,"F. B. Matos; P. H. Labiak E.","P. H. Labiak E.","2007","07","17","Brazil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu).","-40.9803","-19.7411","-40.9803","-19.7411","NY00886571","NY00886571","Pteridophyta","Hymenophyllales","4169","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030905 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2007","1360","1360",NA,NA,NA,NA,NA,NA,NA
"64","2019-12-16 19:11:58-03","NYBG","NYBG","886574","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","polyanthos","Hymenophyllum polyanthos","(Sw.) Sw.","F. B. Matos; P. H. Labiak E.","P. H. Labiak E.","2007","07","17","Brazil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu).","-40.9803","-19.7411","-40.9803","-19.7411","NY00886574","NY00886574","Pteridophyta","Hymenophyllales","4174","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030911 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2007","1360","1360",NA,NA,NA,NA,NA,NA,NA
"65","2019-12-16 19:11:58-03","NYBG","NYBG","886573","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","pulchellum","Hymenophyllum pulchellum","Schltdl. & Cham.","F. B. Matos; P. H. Labiak E.","P. H. Labiak E.","2007","07","17","Brazil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu).","-40.9803","-19.7411","-40.9803","-19.7411","NY00886573","NY00886573","Pteridophyta","Hymenophyllales","4171","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030910 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2007","1360","1360",NA,NA,NA,NA,NA,NA,NA
"66","2019-12-16 17:44:40-03","NYBG","NYBG","491984","PreservedSpecimen","Plantae","Acanthaceae","Jacobinia","lineolata","Jacobinia lineolata","Rizzini",NA,"A. C. Brade","1946","05","20","Brazil","Espírito Santo","Itaguaçu","Alto Limoeiro","-40.8556","-19.8019","-40.8556","-19.8019","NY00491984","NY00491984","Magnoliophyta","Lamiales","18317","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149532 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-12-16 18:19:59-03","NYBG","NYBG","02104790","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","M. Reginato","A. C. Brade","1946","05","17","Brazil","Espírito Santo","Itaguaçu","Limoeiro - Santa Maria","-40.8556","-19.8019","-40.8556","-19.8019","NY02104790","NY02104790","Magnoliophyta","Myrtales","18288","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2568460 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-12-16 18:20:15-03","NYBG","NYBG","1015434","PreservedSpecimen","Plantae","Melastomataceae","Leandra","flavescens","Leandra flavescens","Cogn.","M. Reginato","P. H. Labiak E.","2007","07","17","Brazil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu).","-40.9803","-19.7411","-40.9803","-19.7411","NY01015434","NY01015434","Magnoliophyta","Myrtales","4159","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105649 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2010","1360","1360",NA,NA,NA,NA,NA,NA,NA
"69","2019-12-16 19:14:59-03","NYBG","NYBG","886567","PreservedSpecimen","Plantae","Polypodiaceae","Lellingeria","apiculata","Lellingeria apiculata","(Kunze ex Klotzsch) A.R.Sm. & R.C.Moran","P. H. Labiak E.","P. H. Labiak E.","2007","07","17","Brazil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu).","-40.9803","-19.7411","-40.9803","-19.7411","NY00886567","NY00886567","Pteridophyta","Polypodiales","4155","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030884 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2007","1360","1360",NA,NA,NA,NA,NA,NA,NA
"70","2019-12-16 19:14:59-03","NYBG","NYBG","886566","PreservedSpecimen","Plantae","Polypodiaceae","Lellingeria","limula","Lellingeria limula","(Christ) A.R.Sm. & R.C.Moran","P. H. Labiak E.","P. H. Labiak E.","2007","07","17","Brazil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu).","-40.9803","-19.7411","-40.9803","-19.7411","NY00886566","NY00886566","Pteridophyta","Polypodiales","4153","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030880 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2007","1360","1360",NA,NA,NA,NA,NA,NA,NA
"71","2019-12-16 17:44:56-03","NYBG","NYBG","884419","PreservedSpecimen","Plantae","Acanthaceae","Lepidagathis","laxifolia","Lepidagathis laxifolia","(Nees) Kameyama","C. Kameyama","A. C. Brade","1949","05","25","Brazil","Espírito Santo","Itaguaçu","Fazenda Sto. Antonio da Pedra Branca.","-40.8556","-19.8019","-40.8556","-19.8019","NY00884419","NY00884419","Magnoliophyta","Lamiales","19897","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954003 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2006","300","300",NA,NA,NA,NA,NA,NA,NA
"72","2019-12-16 17:44:56-03","NYBG","NYBG","884420","PreservedSpecimen","Plantae","Acanthaceae","Lepidagathis","laxifolia","Lepidagathis laxifolia","(Nees) Kameyama","C. Kameyama","A. C. Brade","1949","05","25","Brazil","Espírito Santo","Itaguaçu","Fazenda Sto. Antonio da Pedra Branca.","-40.8556","-19.8019","-40.8556","-19.8019","NY00884420","NY00884420","Magnoliophyta","Lamiales","19897","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954004 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2006","300","300",NA,NA,NA,NA,NA,NA,NA
"73","2019-12-16 19:15:00-03","NYBG","NYBG","886568","PreservedSpecimen","Plantae","Polypodiaceae","Melpomene","melanosticta","Melpomene melanosticta",NA,"P. H. Labiak E.","P. H. Labiak E.","2007","07","17","Brazil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu).","-40.9803","-19.7411","-40.9803","-19.7411","NY00886568","NY00886568","Pteridophyta","Polypodiales","4156","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030888 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2007","1360","1360",NA,NA,NA,NA,NA,NA,NA
"74","2019-12-16 18:23:46-03","NYBG","NYBG","1015435","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg","P. H. Labiak E.","2007","07","17","Brazil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu).","-40.9803","-19.7411","-40.9803","-19.7411","NY01015435","NY01015435","Magnoliophyta","Myrtales","4160","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105651 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2007","1360","1360",NA,NA,NA,NA,NA,NA,NA
"75","2019-12-16 18:23:46-03","NYBG","NYBG","558362","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg","A. C. Brade","1946","05","21","Brazil","Espírito Santo","Itaguaçu","Alto Limoeiro","-40.8556","-19.8019","-40.8556","-19.8019","NY00558362","NY00558362","Magnoliophyta","Myrtales","18340","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133577 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-12-16 18:23:46-03","NYBG","NYBG","558363","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg","A. C. Brade","1946","05","10","Brazil","Espírito Santo","Itaguaçu","Alto Limoeiro","-40.8556","-19.8019","-40.8556","-19.8019","NY00558363","NY00558363","Magnoliophyta","Myrtales","18061","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133578 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-12-16 18:23:47-03","NYBG","NYBG","521928","PreservedSpecimen","Plantae","Melastomataceae","Miconia","longicuspis","Miconia longicuspis","Cogn.","R. Goldenberg","A. C. Brade","1946","05","20","Brazil","Espírito Santo","Itaguaçu","Alto Limoeiro","-40.8556","-19.8019","-40.8556","-19.8019","NY00521928","NY00521928","Magnoliophyta","Myrtales","18313","South America",NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=35672 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2012",NA,NA,NA,NA,"10",NA,NA,NA,NA
"78","2019-12-16 18:24:22-03","NYBG","NYBG","522252","PreservedSpecimen","Plantae","Melastomataceae","Miconia","octopetala","Miconia octopetala","Cogn.","R. Goldenberg","A. C. Brade","1946","05","17","Brazil","Espírito Santo","Itaguaçu","Alto Limoeiro, Santa Maria","-40.8556","-19.8019","-40.8556","-19.8019","NY00522252","NY00522252","Magnoliophyta","Myrtales","18291","South America","sheet","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617321 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2012",NA,NA,NA,NA,"03",NA,NA,NA,NA
