"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","year","month","day","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","dayIdentified","class","relatedCatalogItem"
"2303","2020-03-09 08:20:16-03","UFPR","UPCB","65678","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","calvescens","Miconia calvescens","DC.",NA,NA,NA,"Fraga, C.N.","2530","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Árvore ca. 7m. Folhas verdes discolores, brilhosas, pecíolo avermelhado. Botões castanhos..",NA,"2009","04","15",NA,"9999","9999",NA,"UPCB0016824","UPCB0016824","320","320",NA,NA,NA,NA,NA
"2304","2020-03-09 08:20:23-03","UFPR","UPCB","63783","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","Goldenberg, R.","2008","01","Amorim, A.M.","7530","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arbusto no sub-bosque. Folhas verdes, a face superior mais escura. Pétalas e estames alvos. Floresta Estacional Semidecidual.",NA,"2008","07","17",NA,"9999","9999",NA,"UPCB0015911","UPCB0015911","400","400",NA,NA,"01",NA,NA
"2305","2020-03-09 08:20:27-03","UFPR","UPCB","63768","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","prasina","Miconia prasina","(Sw.) DC.","Goldenberg, R.","2008","01","Goldenberg, R.","1129","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Árvore 8 m, com botões e frutos imaturos verdes. Floresta Estacional Semidecidual..",NA,"2008","05","09",NA,"9999","9999",NA,"UPCB0020757","UPCB0020757","291","291",NA,NA,"01",NA,NA
"2306","2019-10-11 11:21:09-03","UFPR","UPCB","66142","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Microgramma",NA,"Microgramma",NA,NA,NA,NA,"Fraga, C.N.","2533","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Epífita, folhas com soros castanhos..",NA,"2009","04","15",NA,"9999","9999",NA,"UPCB0007217","UPCB0007217","320","320",NA,NA,NA,NA,NA
"2307","2019-10-11 11:21:09-03","UFPR","UPCB","92242","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Microgramma","geminata","Microgramma geminata","(Schrad.) R.M. Tryon & A.F.Tryon","Pena, N.T.L.","2016","06","Pena, N.T.L. |Alves-Araújo, A.| Amaral, R.N. | Moraes, Q.S.","657","Brasil","Espirito Santo","Nova Venécia","APA Pedra do elefante","-40.265","-18.461389",NA,NA,NA,NA,"2016","06","25",NA,"-40.265000","-18.461389",NA,"UPCB0038241","UPCB0038241",NA,NA,NA,NA,"25",NA,NA
"2308","2019-10-11 11:21:09-03","UFPR","UPCB","79775","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Microgramma","geminata","Microgramma geminata","(Schrad.) R.M.Tryon & A.F.Tryon","Condack, J.","2012",NA,"Fraga, C.N. | Forzza, R.C. | Amorim, A.M. | Daneu, L.","2533","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental Pedra do Elefante. Serra de Baixo. Mata da Fazenda Santa Rita. Floresa Estacionam Semi-Decidual.","-40.444444","-18.777778",NA,NA,"Epífita, folhas com soros castanhos..",NA,"2009","04","15",NA,"-40.444444","-18.777778",NA,"UPCB0007226","UPCB0007226",NA,NA,NA,NA,NA,NA,NA
"2309","2019-10-11 11:21:09-03","UFPR","UPCB","66970","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Microgramma","vacciniifolia","Microgramma vacciniifolia","(Langsd. & Fisch.) Copel.","Pereira, J.B.S.","2009","11","Amorim, A.M.","7430","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Epífita ca. 2,5m alt. em tronco de árvores nas formações arbustivas..",NA,"2008","05","10",NA,"9999","9999",NA,"UPCB0009306","UPCB0009306","653","653",NA,NA,"11",NA,NA
"2310","2019-10-11 11:21:09-03","UFPR","UPCB","67511","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Microgramma","vacciniifolia","Microgramma vacciniifolia","(Langsd. & Fisch.) Copel.","Pereira, J.B.S.","2009","11","Labiak, P.H.","5093","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Epífita na matinha do topo do morro..",NA,"2009","01","14",NA,"9999","9999",NA,"UPCB0009313","UPCB0009313","300","600",NA,NA,"11",NA,NA
"2311","2019-10-11 11:21:09-03","UFPR","UPCB","92229","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Microgramma","vacciniifolia","Microgramma vacciniifolia","(Langsd. & Fisch.) Copel.","Pena, N.T.L.","2015","11","Pena, N.T.L. | Alves-Araújo, A. | Schwartsburd, P.B. | Luber, J. | Miranda, C.V","454","Brasil","Espirito Santo","Nova Venécia","APA Pedra do elefante","-40.466111","-18.777778",NA,NA,NA,NA,"2015","09","18",NA,"-40.466111","-18.777778",NA,"UPCB0038262","UPCB0038262",NA,NA,NA,NA,"20",NA,NA
"2312","2019-10-11 11:18:19-03","UFPR","UPCB","77018","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine",NA,"Myrsine",NA,NA,NA,NA,"Amorim, A.M.A.","7527","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental Pedra do Elefante. Floresta Estacional Semidecidual.","-40.443889","-18.776944",NA,NA,"Arvoreta ca. 5m alt. Folhas brilhantes na face superior. Botoes vináceos..",NA,"2008","07","17",NA,"-40.443889","-18.776944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","2019-10-11 11:18:19-03","UFPR","UPCB","69588","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","guianensis","Myrsine guianensis","(Mez) Kuntze","Freitas, M.F.","2013","09","Fontana, A.P.","4869","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arvoreta, ca. 7m. Frutos verdes. Material prensado em alcool..",NA,"2008","02","19",NA,"9999","9999",NA,NA,NA,"405","653",NA,NA,NA,NA,NA
"2314","2019-10-11 11:18:19-03","UFPR","UPCB","77009","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","guianensis","Myrsine guianensis","(Aubl.) O.Kuntze","Carrijo, T.T.","2014","02","Amorim, A.M.A.","7534","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental Pedra do Elefante. Floresta Estacional Semidecidual.","-40.443889","-18.776944",NA,NA,"Árvore ca. 6m alt. Frutos imaturos verdes e nigrescentes quando maduros..",NA,"2008","07","17",NA,"-40.443889","-18.776944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","2019-10-11 11:18:20-03","UFPR","UPCB","69563","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,"Labiak, P.H.","4684","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arvoreta ca. 2m altura. Frutos maduros vináceos. Sobre rochas. Material prensado em alcool..",NA,"2008","02","18",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2316","2019-10-11 11:18:20-03","UFPR","UPCB","69564","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,"Labiak, P.H.","4712","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arvores ca. 3m altura. Sépalas alaranjado-ferrugíneas, pétalas esbranquiçadas. Material prensado em alcool..",NA,"2008","02","19",NA,"9999","9999",NA,NA,NA,"313","313",NA,NA,NA,NA,NA
"2317","2019-10-11 11:18:20-03","UFPR","UPCB","69587","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,"Fontana, A.P.","4857","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arbusto, ca. 2m, rupestre no sol. Frutos e botões verdes. Material prensado em alcool..",NA,"2008","02","19",NA,"9999","9999",NA,NA,NA,"405","653",NA,NA,NA,NA,NA
"2318","2019-10-11 11:18:20-03","UFPR","UPCB","69833","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,"Forzza, R.C.","5091","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arbusto ca. 2m alt. Frutos verdes..",NA,"2008","02","18",NA,"9999","9999",NA,"UPCB0031023","UPCB0031023","421","421",NA,NA,NA,NA,NA
"2319","2019-10-11 11:21:03-03","UFPR","UPCB","69888","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Nephrolepidaceae","Nephrolepis",NA,"Nephrolepis",NA,NA,NA,NA,"Fontana, A.P.","4865","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Hemiepífita, soros marrom. Material prensado em alcool..",NA,"2008","02","19",NA,"9999","9999",NA,"UPCB0006264","UPCB0006264","413","653",NA,NA,NA,NA,NA
"2320","2019-10-11 11:21:03-03","UFPR","UPCB","68275","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Nephrolepidaceae","Nephrolepis","pendula","Nephrolepis pendula","(Raddi) J.Sm.","Pereira, J.B.S.","2010","01","Labiak, P.H.","5090","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Terrestre no interior da mata.afloramento rochoso..",NA,"2009","01","14",NA,"9999","9999",NA,"UPCB0006298","UPCB0006298","300","600",NA,NA,"15",NA,NA
"2321","2019-10-11 11:16:59-03","UFPR","UPCB","94798","PreservedSpecimen","Plantae",NA,NA,"Malpighicaeae","Niedenzuela",NA,"Niedenzuela",NA,NA,NA,NA,"São-Mateus | Fontana, A.P. | Fraga, C.N. | Goldenberg, R. | Amorim, A.M.","8","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, pedra do Elefante","-40.457778","-18.771111",NA,NA,"Incelberg e Floresta Estacional. Sub-arbusto ca. 2,0m alt. Folhas membranáceas, flores maduras e frutos esverdeados",NA,"2008","05","10",NA,"-40.457778","-18.771111",NA,"UPCB0043142","UPCB0043142","653","653",NA,NA,NA,NA,NA
"2322","2019-10-11 11:16:59-03","UFPR","UPCB","69717","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","acutifolia","Niedenzuella acutifolia","(Cav.) W.R.Anderson","Almeida, R.F.","2012","05","Fraga, C.N.","1907","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arbusto ca. 0,5m alt. Ramos escandentes. Flores com glândulas verdes e pétalas amarelas. Material prensado em alcool..",NA,"2008","02","19",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2323","2019-10-11 11:16:59-03","UFPR","UPCB","71168","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Niedenzuella","acutifolia","Niedenzuella acutifolia","(Cav.) W.R.Anderson","Almeida, R.F.","2012","05","Amorim, A.M.","7176","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Liana robusta ca. 10m alt. Flores com pétalas amarelas. Material prensado em álcool..",NA,"2008","02","18",NA,"9999","9999",NA,NA,NA,"313","313",NA,NA,NA,NA,NA
"2324","2019-10-11 11:20:20-03","UFPR","UPCB","71142","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Noisettia",NA,"Noisettia",NA,NA,NA,NA,"Amorim, A.M.","7169","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Erva na orla do rio. Flores alaranjadas. Material prensado em álcool..",NA,"2008","02","18",NA,"9999","9999",NA,NA,NA,"313","313",NA,NA,NA,NA,NA
"2325","2019-10-11 11:19:18-03","UFPR","UPCB","76396","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Olyra","latifolia","Olyra latifolia","L.","Viana, P. L.","2010","05","Amorim, A.M.A.","7402","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, Santuário Mãe Peregrina. Floresta Estacional Semidecidual. Elev.: 305m","-40.444","-18.777",NA,NA,"Escandente na orla da trilha. Frutos imaturos verdes e quando maduros acinzentados. Elev.: 305m.",NA,"2008","05","09",NA,"-40.444","-18.777",NA,"UPCB0038902","UPCB0038902",NA,NA,NA,NA,NA,NA,NA
"2326","2019-10-11 11:18:39-03","UFPR","UPCB","69905","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae",NA,NA,NA,NA,NA,NA,NA,"Labiak, P.H.","5087","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Epífita na matinha do topo do morro..",NA,"2009","01","14",NA,"9999","9999",NA,NA,NA,"300","600",NA,NA,NA,NA,NA
"2327","2019-10-11 11:18:35-03","UFPR","UPCB","76342","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea",NA,"Ouratea",NA,NA,NA,NA,"Amorim, A.M.A.","7545","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Trilha principal na Mata da Fazenda Santa Rita. Floresta Estacional Semidecidual. 168m.","-40.444","-18.777",NA,NA,"Arbusto ca. 1,5m alt. Corola e estames amarelo-ouro..",NA,"2008","07","17",NA,"-40.444","-18.777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2328","2019-10-11 11:18:57-03","UFPR","UPCB","66014","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","2015","09","Forzza, R.C.","5509","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Erva pouco frequente no interior e borda de mata. Folhas discolores. Flores com cálice verde; corola e estames amarelos..",NA,"2009","04","14",NA,"9999","9999",NA,NA,NA,"154","154",NA,NA,NA,NA,NA
"2329","2019-10-11 11:18:57-03","UFPR","UPCB","67375","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","2015","09","Labiak, P.H.","5056","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Herbácea ca. 20cm, flores amarelas, folhas avermelhadas abaxialmente. Floresta Estacional, interior da mata..",NA,"2009","01","13",NA,"9999","9999",NA,NA,NA,"160","160",NA,NA,NA,NA,NA
"2330","2019-10-11 11:14:09-03","UFPR","UPCB","69633","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Oxypetalum",NA,"Oxypetalum",NA,NA,NA,NA,"Forzza, R.C.","5099","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Liana, látex leitoso. Folhas discolores. Flores com perianto verde-claro e ginostédio vináceo..",NA,"2008","02","18",NA,"9999","9999",NA,NA,NA,"421","587",NA,NA,NA,NA,NA
"2331","2019-10-11 11:18:57-03","UFPR","UPCB","70773","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","alata","Passiflora alata","Dryand.","Cervi, A.C.","2010","04","Forzza, R.C.","5177","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Liana. Flores com cálice verde na face externa, róseo na face interna; corola rósea; corola rósea com estrias alvas; androginóforo alvo com máculas vináceas; anteras amarelas; ovário verde-claro; estigma verde. Frutos verdes..",NA,"2008","07","17",NA,"9999","9999",NA,"UPCB0022648","UPCB0022648","400","400",NA,NA,NA,NA,NA
"2332","2019-10-11 11:18:57-03","UFPR","UPCB","86830","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","alata","Passiflora alata","Dryand","Cervi, A. C.","2010","04","Forzza, R.C. et al.","5177","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Pedra do Elefante. Inselbergue.","-40.444","-18.777",NA,NA,"Liana. Flores com cálice verde na face externa, róseo na face interna; corola rósea; corona rósea com estrias alvas; androginóforo alvo com máculas vináceas; anteras amarelas; ovário verde-claro; estigma creme. Frutos verdes..",NA,"2008","07","17",NA,"-40.444","-18.777",NA,NA,NA,"400","400",NA,NA,NA,NA,NA
"2333","2019-10-11 11:19:02-03","UFPR","UPCB","65919","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","malacophylla","Passiflora malacophylla","Mast.","Bernacci, L.C.","2016","04","Forzza, R.C.","5092","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Liana, frutos e brácteas verdes. Inselbergue..",NA,"2008","02","18",NA,"9999","9999",NA,NA,NA,"421","587",NA,NA,"20",NA,NA
"2334","2019-10-11 11:17:01-03","UFPR","UPCB","65755","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia",NA,"Pavonia",NA,NA,NA,NA,"Forzza, R.C.","5525","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arbusto virgato, 1-1,5m alt., próximo de curso d'água. Folhas discolores. Flores com epicálice róseo; cálice e corola atro-purpúreo..",NA,"2009","04","14",NA,"9999","9999",NA,NA,NA,"154","154",NA,NA,NA,NA,NA
"2335","2019-10-11 11:17:01-03","UFPR","UPCB","71173","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia",NA,"Pavonia",NA,NA,NA,NA,"Labiak, P.H.","4671","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Herbácea. Epicálice róseo. Pétalas e sépalas verdes. Material prensado em álcool..",NA,"2008","02","18",NA,"9999","9999",NA,NA,NA,"313","313",NA,NA,NA,NA,NA
"2336","2019-10-11 11:19:08-03","UFPR","UPCB","65758","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","arifolia","Peperomia arifolia","Miq.","Silva, T.M.","2016","08","Forzza, R.C. et al.","5504","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata do Fuxico. Floresta Estacional Semidecidual.","-40.432778","-18.7825",NA,NA,"Erva rupícola no interior de mata. Folhas com pecíolo rosado, lâmina discolor. Inflorescência alva..",NA,"2009","04","14",NA,"-40.432778","-18.782500",NA,NA,NA,"154","154",NA,NA,NA,NA,NA
"2337","2019-10-11 11:19:08-03","UFPR","UPCB","65776","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","arifolia","Peperomia arifolia","Miq.","Silva, T.M.","2016","08","Forzza, R.C. et al.","5137","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Trilha principal na Mata da Fazenda Santa Rita. Floresta Estacional Semidecidual.","-40.432778","-18.7825",NA,NA,"Erva rupícola. Pecíolo e pedúnculo róseos. Inflorescência verde..",NA,"2008","07","16",NA,"-40.432778","-18.782500",NA,NA,NA,"154","154",NA,NA,NA,NA,NA
"2338","2019-10-11 11:19:08-03","UFPR","UPCB","69879","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","glabella","Peperomia glabella","(Sw.) A.Dietr.","Machado-Silva, T.","2017","11","Labiak, P.H. et al.","5091","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Afloramento rochoso à direita na subida para a Pedra do Elefante. Afloramento rochoso.","-40.4475","-18.770278",NA,NA,"Epífita na matinha do topo do morro..",NA,"2009","01","14",NA,"-40.447500","-18.770278",NA,"UPCB0036122","UPCB0036122","300","600",NA,NA,"01",NA,NA
"2339","2019-10-11 11:14:58-03","UFPR","UPCB","79749","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Pereskia","aculeata","Pereskia aculeata","(Plum.) Mill.","Fraga, C.N.","2009","09","Amorim, A.M.A. | Forzza, R.C. | Paixão, J.L.","7518","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, Pedra do Elefante. Trilha Principal na Mata da Fazenda Santa rita. Floresta Estacional Semidecidual.","-40.432778","-18.7825",NA,NA,"Planta com ca. 7m alt. Frutos verdes..",NA,"2008","07","16",NA,"-40.432778","-18.782500",NA,NA,NA,"154","154",NA,NA,"30",NA,NA
"2340","2019-10-11 11:14:05-03","UFPR","UPCB","69630","PreservedSpecimen","Plantae",NA,NA,"Araceae","Philodendron",NA,"Philodendron",NA,NA,NA,NA,"Forzza, R.C.","5074","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Erva rupícola, formando grande população. Pecíolo verde com máculas vináceas ou completamente vináceo, suculento, cilíndrico. Espata verde com máculas vináceas na face externa, vinácea na base e verde no ápice da face interna. Flroes masculinas alvas, fe",NA,"2008","02","18",NA,"9999","9999",NA,NA,NA,"421","587",NA,NA,NA,NA,NA
"2341","2019-10-11 11:20:28-03","UFPR","UPCB","66964","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","mandiocanus","Phlegmariurus mandiocanus","(Raddi) B.Øllg.","Pereira, J.B.S.","2009","12","Labiak, P.H. et al.","5099","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante, afloramento rochoso à direita na subida para a Pedra do Elefante.","-40.4475","-18.770278",NA,NA,"Epífita na matinha do topo do morro..",NA,"2009","01","14",NA,"-40.447500","-18.770278",NA,"UPCB0010958","UPCB0010958","300","600",NA,NA,"03",NA,NA
"2342","2019-10-11 11:16:50-03","UFPR","UPCB","64136","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","mucronatum","Phoradendron mucronatum","(DC.) Krug & Urban","Caires, C.S.","2008","07","Duarte, A.P.","4045","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,NA,NA,"1953","11","14",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,"22",NA,NA
"2343","2019-10-11 11:19:06-03","UFPR","UPCB","69906","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae",NA,NA,NA,NA,NA,NA,NA,"Labiak, P.H. et al.","5092","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Afloramento rochoso à direita na subida para a Pedra do Elefante. Afloramento rochoso.","-40.4475","-18.770278",NA,NA,"Herbácea terrestre. Flores branco-esverdeadas..",NA,"2009","01","14",NA,"-40.447500","-18.770278",NA,"UPCB0036798","UPCB0036798","300","600",NA,NA,NA,NA,NA
"2344","2019-10-11 11:19:06-03","UFPR","UPCB","89587","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae","Phyllanthus",NA,"Phyllanthus",NA,NA,NA,NA,"Fontana, A.P. et al.","5228","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, afloramento rochoso na base da Pedra do Elefante. Inselbergue","-40.45","-18.75",NA,NA,"Arbusto, 1,2m. Rupícola no sol. Flores e frutos verdes..",NA,"2008","05","09",NA,"-40.450000","-18.750000",NA,"UPCB0029095","UPCB0029095","291","291",NA,NA,NA,NA,NA
"2345","2019-10-11 11:19:06-03","UFPR","UPCB","89588","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae","Phyllanthus",NA,"Phyllanthus",NA,NA,NA,NA,"Fraga, C.N. et al.","2094","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, Pedra do Elefante. Inselbergue","-40.45","-18.766667",NA,NA,"Arbusto, ca. 50cm. Caule roxo, folhas discolores, flores verde claro.",NA,"2008","05","10",NA,"-40.450000","-18.766667",NA,"UPCB0029090","UPCB0029090","653","653",NA,NA,NA,NA,NA
"2346","2019-10-11 11:19:06-03","UFPR","UPCB","89589","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae","Phyllanthus",NA,"Phyllanthus",NA,NA,NA,NA,"Fontana, A.P. et al.","4844","Brasil","Espírito Santo","Nova Venécia","Serra de Baixo, Pedra da Torre. Inselbergue","-40.446389","-18.782778",NA,NA,"Erva no sol, ca. 30cm. Látex branco. Frutos verdes. Material prensado em álcool.",NA,"2008","02","18",NA,"-40.446389","-18.782778",NA,"UPCB0029096","UPCB0029096","433","587",NA,NA,NA,NA,NA
"2347","2019-10-11 11:19:06-03","UFPR","UPCB","89590","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae","Phyllanthus",NA,"Phyllanthus",NA,NA,NA,NA,"Fontana, A.P. et al.","4868","Brasil","Espírito Santo","Nova Venécia","Serra de Baixo, Pedra do Elefante. Inselbergue","-40.4625","-18.766944",NA,NA,"Rupestre no sol. Flores marrom. Material prensado em álcool.",NA,"2008","02","19",NA,"-40.462500","-18.766944",NA,"UPCB0029098","UPCB0029098","416","653",NA,NA,NA,NA,NA
"2348","2019-10-11 11:20:13-03","UFPR","UPCB","69676","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","microphylla","Pilea microphylla","(L.) Liebm.","Soares, J.F.","2019","08","Fontana, A.P.","4871","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Rupestre no sol. Flores vermelhas. Material prensado em alcool..",NA,"2008","02","19",NA,"9999","9999",NA,"UPCB0042228",NA,"419","419",NA,NA,NA,NA,NA
"2349","2019-10-11 11:19:10-03","UFPR","UPCB","71041","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","aduncum","Piper aduncum","L.","Silva, T.M.","2016","08","Labiak, P.H. et al.","4717","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante, Serra de Baixo. Floresta Estacional Semidecidual.","-40.443889","-18.776944",NA,NA,"Arbusto 1,5m altura. Às margens da estrada. Material prensado em álcool..",NA,"2008","02","19",NA,"-40.443889","-18.776944",NA,NA,NA,"313","313",NA,NA,NA,NA,NA
"2350","2019-10-11 11:19:10-03","UFPR","UPCB","76391","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","amalago","Piper amalago medium","L.","Guimarães, E. F.","2008",NA,"Amorim, A.M.A.","7416","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, estrada para Pedra do Elefante. Floresta Estacional.","-40.439","-18.774",NA,NA,"Arvortea ca. 6m alt. Folhas verdes, frutos imaturos verdes..",NA,"2008","05","10",NA,"-40.439","-18.774",NA,NA,NA,NA,NA,"medium",NA,NA,NA,NA
"2351","2019-10-11 11:19:11-03","UFPR","UPCB","76392","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","arboreum","Piper arboreum hirtillum","Aubl.","Guimarães, E. F.","2008",NA,"Amorim, A.M.A.","7415","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, estrada para Pedra do Elefante. Floresta Estacional.","-40.439","-18.774",NA,NA,"Arbusto ca. 3m alt., folhas verdes, a face superior escura e brilhante. Frutos imaturos verdes..",NA,"2008","05","10",NA,"-40.439","-18.774",NA,NA,NA,NA,NA,"hirtillum",NA,NA,NA,NA
