"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","typeStatus","individualCount","class","relatedCatalogItem"
"157","2020-03-10 08:26:54-03","UFV","VIC","028657","PreservedSpecimen","Plantae",NA,NA,"Araceae","Syngonium","vellozianum","Syngonium vellozianum","Schott",NA,"Temponi, L.G.; et al.","157","2000","10","17",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, Trilha da lagoa do meio.","-42.7766990661621","-19.8428001403809",NA,NA,NA,"hemiepífita de fruto imaturo e látex.","VIC028657","VIC028657",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-03-10 08:28:57-03","UFV","VIC","22987","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sida","cordifolia","Sida cordifolia","Linn","Bovini. M.G.","Bovini, M.G.; Bortoluzzi, R.","1342","1998","04","06",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, trilha da Mombaça","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Subarbusto ca.90cm, heliofila. Folhas membranáceas concolores, pilosas. Cálice verde, Corola amarela.","VIC022987","VIC022987",NA,"1998","31394","auto","04",NA,NA,NA,NA,NA,NA,NA
"159","2020-03-10 08:28:20-03","UFV","VIC","22460","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","dodecaneura","Dioscorea dodecaneura","Vell.","Pedralli, G.","Bovini, M.G.","1454","1998","08","14",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, Trilha da Mombaça","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Escandente heliófila. Folhas membranáceas. Frutos imaturos verdes e madurando amarelados. Rara no local","VIC022460","VIC022460",NA,"1999","31394","auto","06",NA,NA,NA,NA,NA,NA,NA
"160","2020-03-10 08:27:36-03","UFV","VIC","22455","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Tournefortia",NA,"Tournefortia",NA,NA,"Bovini, M.G.","1445","1998","08","14",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, Trilha da Mombaça.","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arbusto escandente Heliófilo, folhas menbranáceas concolores, cálice e corola verde, rara no local, margem da lagoa.","VIC022455","VIC022455",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-03-10 08:27:49-03","UFV","VIC","38484","PreservedSpecimen","Plantae",NA,NA,"Caesalpinioideae","Bauhinia",NA,"Bauhinia",NA,NA,"Silva Nunes; et al.","94","2001","08","30",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, Trilha lagoa águas claras","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arbóreo, frutos verdes, sedosos.","VIC038484","VIC038484",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-03-10 08:28:00-03","UFV","VIC","38478","PreservedSpecimen","Plantae",NA,NA,"Caesalpinioideae","Senna","multijuga","Senna multijuga","(Rich.) H.S. Irwin & Barneby",NA,"Silva Nunes; et al.","74","2001","04","30",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, Trilha lagoa águas claras.","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arboreo com frutos imaturos,altura mais ou meos 12 m","VIC038478","VIC038478",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-03-10 08:29:56-03","UFV","VIC","38488","PreservedSpecimen","Plantae",NA,NA,"Papilionoideae","Dalbergia","nigra","Dalbergia nigra","(Vell.) Allemao ex Benth.",NA,"Silva Nunes","72","2001","06","30",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, Trilha Lagoa Águas claras","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arboreo, fruto de cor verde,altura 20,40m.","VIC038488","VIC038488",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-03-10 08:29:58-03","UFV","VIC","38492","PreservedSpecimen","Plantae",NA,NA,"Papilionoideae","Erythrina",NA,"Erythrina",NA,NA,"Silva Nunes","91","2001","08","30",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, Trilha lagoa dos patos","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arboreo, flores vermelhas 10 metrosde altura.","VIC038492","VIC038492",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-03-10 08:27:57-03","UFV","VIC","38473","PreservedSpecimen","Plantae",NA,NA,"Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Silva Nunes; et al.","41","2001","03","15",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, Trilha Lagoa dos Patos (Mombaça)","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arbóreo , flores de cor amarelo ouro.","VIC038473","VIC038473",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-03-10 08:29:08-03","UFV","VIC","22456","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","Veel.",NA,"Bovini, M.G.; Basilio, L.","1446","1998","08","14",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, Trilho da Mombaça","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Àrvore semi-heliófila ca. 10m. Folhas cartáceas concolores. Frutos maduros vinosos","VIC022456","VIC022456","tuberculata",NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-03-10 08:29:32-03","UFV","VIC","19592","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,"Souza, P.B.; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, Zona de amortecimento (Mata do Mombaça)","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Terrestre; arbórea de 8m.","VIC019592",NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-03-10 08:30:58-03","UFV","VIC","019278","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Bovini, M.G.","1338","1998","04","06",NA,"Brasil","Minas Gerais","Dionísio","PERD","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Árvore semi heliofila ca de 7 m, folhas menbranáceas, concolores, frutos imaturos verdes e maduros laranjas, cálice persistente.","VIC019278",NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-03-10 08:30:08-03","UFV","VIC","19279","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","amalago","Piper amalago","L.",NA,"Bovini, M.G.; et al.","1339","1998","04","06",NA,"Brasil","Minas Gerais","Dionísio","PERD","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arbusto semi heliofilo,ca 2,5 m, folhas menbranáceas concolores,espiga alva e frutos imaturos verdes.","VIC019279","VIC019279",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-03-10 08:27:55-03","UFV","VIC","27917","PreservedSpecimen","Plantae",NA,NA,"Caesalpinioideae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bosquetti, L.B.","Nunes, SRDFS; et al.","71","2001","06","30",NA,"Brasil","Minas Gerais","Dionísio","PERD","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Árvore aproximadamente 27m com frutos verdes, sementes com arilo sóreo-avermelhado. Formigas visitantes.","VIC027917",NA,NA,"2004","31394","auto","02",NA,NA,NA,NA,NA,NA,NA
"171","2020-03-10 08:28:12-03","UFV","VIC","019283","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Costus",NA,"Costus",NA,NA,"Bovini, M.G.; et al.","1347","1998","04","06",NA,"Brasil","Minas Gerais","Dionísio","PERD, Triha da Mombaça.","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Erva heliófilaem margem de rio, folhas coriáceas bem verdes, na face dorsal vilosa, brácteas vermelhas . Flores avermelhadas.","VIC019283","VIC019283",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-03-10 08:28:12-03","UFV","VIC","020314","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Costus",NA,"Costus",NA,NA,"Bortoluzzi, R.L.C.","146","1998","05","08",NA,"Brasil","Minas Gerais","Dionísio","PERD, Trilha da lagoa do meio.","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Subarbustiva, local sombreada, inflorescências avermelhadas.","VIC020314","VIC020314",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-03-10 08:29:08-03","UFV","VIC","33660","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea",NA,"Guarea",NA,NA,"Valente, G.,.E.; et al.","2639","2009","05","13",NA,"Brasil","Minas Gerais","Dionísio","Próximo ao Parque Estadual do Rio Doce, AceletorMittal Florestas Ltda; Regional Dionicio/ Baixa Verde; Mata da Mumbança ( Mata Estacional Semidecidual) Próximo ao Parque Estadual do Rio Doce . Coord.: 19º 48' 19,7 S - 42º31' 17,3 WO; Precisão: 10m","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Planta com cerva de 10,0m; inflorescência pardacenta . Parcela 11; . -190; CAP : 19","VIC033660","VIC033660",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-03-10 08:29:08-03","UFV","VIC","33659","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea",NA,"Guarea",NA,NA,"Valente, G.,.E.; et al.","2638","2009","05","13",NA,"Brasil","Minas Gerais","Dionísio","Próximo ao Parque Estadual do Rio Doce, AceletorMittal Florestas Ltda; Regional Dionicio/ Baixa Verde; Mata da Mumbança ( Mata Estacional Semidecidual) Próximo ao Parque Estadual do Rio Doce . Coord.: 19º 48' 19,7 S - 42º31' 17,3 WO; Precisão: 10m","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Planta com cerva de 5,0m, em sub-bosque.Inflorescência pardacenta com botões florais. Parcela 1; .-3;CAP :22,8","VIC033659","VIC033659",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-03-10 08:29:08-03","UFV","VIC","33661","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea",NA,"Guarea",NA,NA,"Valente, G.,.E.; et al.","2640","2009","05","13",NA,"Brasil","Minas Gerais","Dionísio","Próximo ao Parque Estadual do Rio Doce, AceletorMittal Florestas Ltda; Regional Dionicio/ Baixa Verde; Mata da Mumbança ( Mata Estacional Semidecidual) Próximo ao Parque Estadual do Rio Doce . Coord.: 19º 48' 19,7 S - 42º31' 17,3 WO; Precisão: 10m","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Planta com cerca de 7,0m; inflorescência pardacenta . Parcela: 66;-1386; CAP:22,7","VIC033661","VIC033661",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-03-10 08:29:09-03","UFV","VIC","33658","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","pendula","Guarea pendula","R.S.Ramalho, A.L.Pinheiro & T.D.Penn",NA,"Valente, G.E.; et al.","2635","2009","05","13",NA,"Brasil","Minas Gerais","Dionísio","Próximo ao Parque Estadual do Rio Doce, AcelorMittal Florestas Ltda; Regional Dionísio/Baixa Verde; Mata da Mumbança ( Mata Estacional Semidecidual) P#?#roximo ao Parque Estadual do Rio Doce.&nf;&nf;Coord.: 19º48'19,7 S - 42º 31' 17,3 WO; Precisão: 10m;","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Planta com cerca de 8,0m, em sub-bosque . Apresenta caulifloria, com frutos ornamentados por expansões aliformes.Sementes vermelhas . Parcela: 29;.-527;CAP: 17","VIC033658","VIC033658",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
